date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2023-03-17,xx002352_convert,52.0,54.12,51.85,52.5,0.0081,keep,0,1000000,1000000.0,16932,0.0,0.0
2023-03-24,xx002352_convert,53.33,54.43,51.17,53.73,0.0234,keep,0,1000000,1000000.0,51968,0.0,0.0
2023-03-31,xx002352_convert,53.96,55.98,52.58,55.38,0.0307,keep,0,1000000,1000000.0,59629,0.0,0.0
2023-04-07,xx002352_convert,55.0,58.02,52.84,58.0,0.0473,keep,0,1000000,1000000.0,98025,0.0,0.0
2023-04-14,xx002352_convert,57.73,57.88,55.68,56.88,-0.0193,keep,0,1000000,1000000.0,62922,0.0,0.0
2023-04-21,xx002352_convert,56.5,57.94,54.0,54.66,-0.039,keep,0,1000000,1000000.0,86201,0.0,0.0
2023-04-28,xx002352_convert,54.29,58.59,53.7,56.45,0.0327,keep,0,1000000,1000000.0,74502,0.0,0.0
2023-05-05,xx002352_convert,56.44,56.66,54.4,54.47,-0.0351,keep,0,1000000,1000000.0,21067,0.0,0.0
2023-05-12,xx002352_convert,54.43,54.43,49.49,50.22,-0.0734,keep,0,1000000,1000000.0,37579,0.0,0.0
2023-05-19,xx002352_convert,50.22,50.37,48.5,50.09,-0.0026,keep,0,1000000,1000000.0,15879,0.0,0.0
2023-05-26,xx002352_convert,50.29,50.75,47.91,48.88,-0.0242,keep,0,1000000,1000000.0,35305,0.0,0.0
2023-06-02,xx002352_convert,48.89,49.05,46.45,48.64,-0.0049,keep,0,1000000,1000000.0,61657,0.0,0.0
2023-06-09,xx002352_convert,48.76,48.8,47.07,48.08,-0.0115,,0,1000000,1000000.0,53456,0.0,0.0
