date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-05-20,xx600346_convert,21.8,22.81,21.68,22.25,0.0183,keep,0,1000000,1000000.0,10887,0.0,0.0
2022-05-27,xx600346_convert,22.16,22.94,21.35,22.72,0.0211,keep,0,1000000,1000000.0,78699,0.0,0.0
2022-06-02,xx600346_convert,23.0,24.05,21.91,22.34,0.0273,keep,0,1000000,1000000.0,72815,0.0,0.0
2022-06-10,xx600346_convert,22.34,23.48,22.0,23.16,0.0367,keep,0,1000000,1000000.0,36388,0.0,0.0
2022-06-17,xx600346_convert,22.62,24.1,22.56,22.97,-0.0082,keep,0,1000000,1000000.0,86927,0.0,0.0
2022-06-24,xx600346_convert,23.23,23.33,21.73,21.96,-0.044,keep,0,1000000,1000000.0,48380,0.0,0.0
2022-07-01,xx600346_convert,21.88,22.41,21.86,22.04,0.0036,keep,0,1000000,1000000.0,24444,0.0,0.0
2022-07-08,xx600346_convert,21.9,22.39,21.17,21.26,-0.0354,keep,0,1000000,1000000.0,84064,0.0,0.0
2022-07-15,xx600346_convert,21.21,21.98,20.51,20.56,-0.0329,keep,0,1000000,1000000.0,35369,0.0,0.0
2022-07-22,xx600346_convert,20.5,21.01,20.09,20.25,-0.0151,keep,0,1000000,1000000.0,49847,0.0,0.0
2022-07-29,xx600346_convert,20.3,20.79,19.95,20.18,-0.0035,keep,0,1000000,1000000.0,33005,0.0,0.0
2022-08-05,xx600346_convert,20.18,20.18,19.16,19.81,-0.0183,keep,0,1000000,1000000.0,49812,0.0,0.0
2022-08-12,xx600346_convert,19.83,21.42,19.83,21.24,0.0722,keep,0,1000000,1000000.0,74160,0.0,0.0
2022-08-19,xx600346_convert,21.23,21.59,19.92,19.99,-0.0589,keep,0,1000000,1000000.0,73085,0.0,0.0
2022-08-26,xx600346_convert,19.93,20.08,19.2,19.33,-0.033,keep,0,1000000,1000000.0,57956,0.0,0.0
2022-09-02,xx600346_convert,19.22,19.45,19.02,19.15,-0.0093,keep,0,1000000,1000000.0,39778,0.0,0.0
2022-09-09,xx600346_convert,19.08,20.13,19.0,20.06,0.0475,keep,0,1000000,1000000.0,59540,0.0,0.0
2022-09-16,xx600346_convert,20.12,20.18,19.03,19.03,-0.0513,keep,0,1000000,1000000.0,44327,0.0,0.0
2022-09-23,xx600346_convert,19.02,19.12,17.9,18.26,-0.0405,keep,0,1000000,1000000.0,75280,0.0,0.0
2022-09-30,xx600346_convert,18.1,18.11,16.89,16.92,-0.0734,keep,0,1000000,1000000.0,92674,0.0,0.0
2022-10-14,xx600346_convert,17.02,17.17,16.05,16.46,-0.0272,keep,0,1000000,1000000.0,67056,0.0,0.0
2022-10-21,xx600346_convert,16.3,16.72,15.6,16.1,-0.0219,keep,0,1000000,1000000.0,64405,0.0,0.0
2022-10-28,xx600346_convert,16.1,16.43,15.23,15.31,-0.0491,keep,0,1000000,1000000.0,46313,0.0,0.0
2022-11-04,xx600346_convert,14.6,16.15,13.96,16.0,0.0451,keep,0,1000000,1000000.0,95320,0.0,0.0
2022-11-11,xx600346_convert,16.0,16.8,15.85,16.67,0.0419,keep,0,1000000,1000000.0,96882,0.0,0.0
2022-11-18,xx600346_convert,16.75,16.89,16.24,16.27,-0.024,keep,0,1000000,1000000.0,92671,0.0,0.0
2022-11-25,xx600346_convert,16.14,16.71,15.95,16.63,0.0221,keep,0,1000000,1000000.0,13692,0.0,0.0
2022-12-02,xx600346_convert,16.4,17.45,16.2,17.26,0.0379,keep,0,1000000,1000000.0,94194,0.0,0.0
2022-12-09,xx600346_convert,17.15,17.63,17.07,17.5,0.0139,keep,0,1000000,1000000.0,65732,0.0,0.0
2022-12-16,xx600346_convert,17.39,17.5,16.66,17.1,-0.0229,keep,0,1000000,1000000.0,47351,0.0,0.0
2022-12-23,xx600346_convert,17.05,17.05,15.85,15.95,-0.0673,keep,0,1000000,1000000.0,81850,0.0,0.0
2022-12-30,xx600346_convert,15.9,16.37,15.52,15.53,-0.0263,keep,0,1000000,1000000.0,24487,0.0,0.0
2023-01-06,xx600346_convert,15.51,16.25,15.27,16.05,0.0335,keep,0,1000000,1000000.0,55003,0.0,0.0
2023-01-13,xx600346_convert,16.08,16.37,15.57,16.04,-0.0006,keep,0,1000000,1000000.0,24557,0.0,0.0
2023-01-20,xx600346_convert,16.05,17.17,16.0,16.9,0.0536,keep,0,1000000,1000000.0,19207,0.0,0.0
2023-02-03,xx600346_convert,17.16,17.87,16.5,17.5,0.0355,keep,0,1000000,1000000.0,37235,0.0,0.0
2023-02-10,xx600346_convert,17.42,17.44,16.92,17.19,-0.0177,keep,0,1000000,1000000.0,32294,0.0,0.0
2023-02-17,xx600346_convert,17.23,18.43,17.05,17.77,0.0337,keep,0,1000000,1000000.0,64193,0.0,0.0
2023-02-24,xx600346_convert,17.85,18.39,17.71,17.92,0.0084,keep,0,1000000,1000000.0,11539,0.0,0.0
2023-03-03,xx600346_convert,17.8,18.29,17.33,18.04,0.0067,keep,0,1000000,1000000.0,75979,0.0,0.0
2023-03-10,xx600346_convert,18.05,18.2,16.66,16.71,-0.0737,keep,0,1000000,1000000.0,15692,0.0,0.0
2023-03-17,xx600346_convert,16.68,17.42,16.16,16.3,-0.0245,keep,0,1000000,1000000.0,81956,0.0,0.0
2023-03-24,xx600346_convert,16.48,16.85,15.6,15.86,-0.027,keep,0,1000000,1000000.0,38676,0.0,0.0
2023-03-31,xx600346_convert,15.89,17.79,15.7,16.2,0.0214,keep,0,1000000,1000000.0,66476,0.0,0.0
2023-04-07,xx600346_convert,16.25,16.48,15.81,16.18,-0.0012,keep,0,1000000,1000000.0,47915,0.0,0.0
2023-04-14,xx600346_convert,16.15,17.49,16.0,16.98,0.0494,keep,0,1000000,1000000.0,76914,0.0,0.0
2023-04-21,xx600346_convert,16.99,17.38,16.06,16.1,-0.0518,keep,0,1000000,1000000.0,99132,0.0,0.0
2023-04-28,xx600346_convert,16.1,16.29,15.1,15.8,-0.0186,keep,0,1000000,1000000.0,35340,0.0,0.0
2023-05-05,xx600346_convert,15.6,15.72,15.13,15.43,-0.0234,keep,0,1000000,1000000.0,54415,0.0,0.0
2023-05-12,xx600346_convert,15.45,15.56,14.93,15.03,-0.0259,keep,0,1000000,1000000.0,68478,0.0,0.0
2023-05-19,xx600346_convert,15.0,15.38,14.87,15.16,0.0086,keep,0,1000000,1000000.0,17555,0.0,0.0
2023-05-26,xx600346_convert,15.07,15.96,14.95,15.35,0.0125,keep,0,1000000,1000000.0,93308,0.0,0.0
2023-06-02,xx600346_convert,15.31,15.84,15.21,15.8,0.0293,keep,0,1000000,1000000.0,39127,0.0,0.0
2023-06-09,xx600346_convert,15.8,15.8,14.1,14.1,-0.1076,,0,1000000,1000000.0,22452,0.0,0.0
