date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-09-16,xx601390_convert,5.9,5.91,5.52,5.52,-0.0596,keep,0,1000000,1000000.0,48693,0.0,0.0,,
2022-09-23,xx601390_convert,5.53,5.61,5.45,5.53,0.0018,keep,0,1000000,1000000.0,72582,0.0,0.0,,
2022-09-30,xx601390_convert,5.5,5.54,5.17,5.23,-0.0542,keep,0,1000000,1000000.0,92258,0.0,0.0,,
2022-10-14,xx601390_convert,5.25,5.42,5.21,5.32,0.0172,keep,0,1000000,1000000.0,86683,0.0,0.0,,
2022-10-21,xx601390_convert,5.31,5.41,5.2,5.34,0.0038,keep,0,1000000,1000000.0,83973,0.0,0.0,,
2022-10-28,xx601390_convert,5.34,5.38,5.19,5.27,-0.0131,keep,0,1000000,1000000.0,14647,0.0,0.0,,
2022-11-04,xx601390_convert,5.24,5.26,4.96,5.1,-0.0323,keep,0,1000000,1000000.0,70590,0.0,0.0,,
2022-11-11,xx601390_convert,5.09,5.35,5.07,5.29,0.0373,keep,0,1000000,1000000.0,26839,0.0,0.0,,
2022-11-18,xx601390_convert,5.36,5.4,5.23,5.23,-0.0113,keep,0,1000000,1000000.0,67787,0.0,0.0,,
2022-11-25,xx601390_convert,5.21,5.99,5.16,5.83,0.1147,keep,0,1000000,1000000.0,11097,0.0,0.0,,
2022-12-02,xx601390_convert,5.75,6.02,5.68,5.78,-0.0086,keep,0,1000000,1000000.0,58793,0.0,0.0,,
2022-12-09,xx601390_convert,5.96,6.53,5.9,6.09,0.0536,keep,0,1000000,1000000.0,30628,0.0,0.0,,
2022-12-16,xx601390_convert,6.05,6.13,5.84,5.95,-0.023,keep,0,1000000,1000000.0,36439,0.0,0.0,,
2022-12-23,xx601390_convert,5.91,5.95,5.55,5.6,-0.0588,keep,0,1000000,1000000.0,51102,0.0,0.0,,
2022-12-30,xx601390_convert,5.6,5.68,5.45,5.56,-0.0071,keep,0,1000000,1000000.0,39453,0.0,0.0,,
2023-01-06,xx601390_convert,5.54,5.73,5.49,5.62,0.0108,keep,0,1000000,1000000.0,26481,0.0,0.0,,
2023-01-13,xx601390_convert,5.63,5.65,5.45,5.52,-0.0178,keep,0,1000000,1000000.0,83543,0.0,0.0,,
2023-01-20,xx601390_convert,5.53,5.78,5.48,5.77,0.0453,keep,0,1000000,1000000.0,57533,0.0,0.0,,
2023-02-03,xx601390_convert,5.81,5.85,5.66,5.74,-0.0052,keep,0,1000000,1000000.0,33205,0.0,0.0,,
2023-02-10,xx601390_convert,5.7,6.1,5.7,5.91,0.0296,keep,0,1000000,1000000.0,63512,0.0,0.0,,
2023-02-17,xx601390_convert,5.89,6.02,5.79,5.79,-0.0203,keep,0,1000000,1000000.0,76902,0.0,0.0,,
2023-02-24,xx601390_convert,5.81,6.18,5.81,6.04,0.0432,keep,0,1000000,1000000.0,73899,0.0,0.0,,
2023-03-03,xx601390_convert,6.04,6.73,5.95,6.67,0.1043,keep,0,1000000,1000000.0,92449,0.0,0.0,,
2023-03-10,xx601390_convert,6.7,6.87,6.42,6.43,-0.036,keep,0,1000000,1000000.0,96358,0.0,0.0,,
2023-03-17,xx601390_convert,6.56,7.91,6.56,7.68,0.1944,keep,0,1000000,1000000.0,93920,0.0,0.0,,
2023-03-24,xx601390_convert,7.7,8.09,7.22,7.35,-0.043,keep,0,1000000,1000000.0,29061,0.0,0.0,,
2023-03-31,xx601390_convert,7.3,7.38,6.75,6.88,-0.0639,buy,0,1000000,1000000.0,23601,0.0,0.0,,
2023-04-07,xx601390_convert,6.89,8.0,6.86,7.7,0.1192,sell,28900,800540.15,1023070.15,79740,222530.0,0.2175,49.85,
2023-04-14,xx601390_convert,7.69,8.48,7.65,8.38,0.0883,keep,23120,844875.06,1038620.66,15987,193745.6,0.1865,11.1,44.39
2023-04-21,xx601390_convert,8.39,9.09,8.3,8.79,0.0489,keep,23120,844875.06,1048099.8600000001,42724,203224.8,0.1939,,
2023-04-28,xx601390_convert,8.73,9.42,8.22,9.29,0.0569,keep,23120,844875.06,1059659.86,25395,214784.8,0.2027,,
2023-05-05,xx601390_convert,9.1,9.6,8.95,9.05,-0.0258,keep,23120,844875.06,1054111.06,97911,209236.0,0.1985,,
2023-05-12,xx601390_convert,9.06,9.38,7.95,8.0,-0.116,keep,23120,844875.06,1029835.06,23449,184960.0,0.1796,,
2023-05-19,xx601390_convert,8.0,8.11,7.66,7.81,-0.0238,keep,23120,844875.06,1025442.26,11751,180567.2,0.1761,,
2023-05-26,xx601390_convert,7.72,7.83,7.23,7.31,-0.064,buy,23120,844875.06,1013882.26,71687,169007.2,0.1667,,
2023-06-02,xx601390_convert,7.42,8.14,7.41,7.87,0.0766,keep,45820,676171.89,1036775.29,71391,360603.4,0.3478,42.17,
2023-06-09,xx601390_convert,7.88,8.15,7.73,8.15,0.0356,,45820,676171.89,1049604.8900000001,83981,373433.0,0.3558,,
