date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-12-02,xx001979_convert,14.82,16.4,14.3,14.62,-0.0343,keep,0,1000000,1000000.0,53240,0.0,0.0
2022-12-23,xx001979_convert,15.0,15.0,12.96,13.06,-0.1067,keep,0,1000000,1000000.0,15251,0.0,0.0
2022-12-30,xx001979_convert,13.06,13.24,12.39,12.63,-0.0329,keep,0,1000000,1000000.0,38032,0.0,0.0
2023-01-06,xx001979_convert,12.66,13.89,12.61,13.52,0.0705,keep,0,1000000,1000000.0,57666,0.0,0.0
2023-01-13,xx001979_convert,13.61,14.8,13.59,14.21,0.051,keep,0,1000000,1000000.0,80312,0.0,0.0
2023-01-20,xx001979_convert,14.28,14.71,13.91,14.45,0.0169,keep,0,1000000,1000000.0,92618,0.0,0.0
2023-02-03,xx001979_convert,14.67,15.01,13.94,13.95,-0.0346,keep,0,1000000,1000000.0,92316,0.0,0.0
2023-02-10,xx001979_convert,13.89,15.08,13.51,14.81,0.0616,keep,0,1000000,1000000.0,94449,0.0,0.0
2023-02-17,xx001979_convert,14.82,15.09,14.32,14.5,-0.0209,keep,0,1000000,1000000.0,40569,0.0,0.0
2023-02-24,xx001979_convert,14.44,15.39,14.31,14.45,-0.0034,keep,0,1000000,1000000.0,34325,0.0,0.0
2023-03-03,xx001979_convert,14.41,15.32,14.41,14.87,0.0291,keep,0,1000000,1000000.0,50367,0.0,0.0
2023-03-10,xx001979_convert,14.83,14.84,14.12,14.17,-0.0471,keep,0,1000000,1000000.0,15735,0.0,0.0
2023-03-17,xx001979_convert,14.1,14.27,13.56,13.85,-0.0226,keep,0,1000000,1000000.0,80038,0.0,0.0
2023-03-24,xx001979_convert,13.93,14.08,13.25,13.48,-0.0267,keep,0,1000000,1000000.0,66914,0.0,0.0
2023-03-31,xx001979_convert,13.45,13.98,12.95,13.62,0.0104,keep,0,1000000,1000000.0,13254,0.0,0.0
2023-04-07,xx001979_convert,13.67,15.27,13.63,14.87,0.0918,keep,0,1000000,1000000.0,56693,0.0,0.0
2023-04-14,xx001979_convert,14.81,15.5,14.68,14.99,0.0081,keep,0,1000000,1000000.0,17126,0.0,0.0
2023-04-21,xx001979_convert,14.98,15.45,14.2,14.56,-0.0287,keep,0,1000000,1000000.0,14283,0.0,0.0
2023-04-28,xx001979_convert,14.5,14.5,13.31,13.66,-0.0618,keep,0,1000000,1000000.0,66801,0.0,0.0
2023-05-05,xx001979_convert,13.5,14.08,13.18,13.98,0.0234,keep,0,1000000,1000000.0,26196,0.0,0.0
2023-05-12,xx001979_convert,13.77,14.9,13.35,13.57,-0.0128,keep,0,1000000,1000000.0,47208,0.0,0.0
2023-05-19,xx001979_convert,13.55,13.63,12.78,12.87,-0.0516,keep,0,1000000,1000000.0,53428,0.0,0.0
2023-05-26,xx001979_convert,12.8,13.02,12.11,12.53,-0.0264,keep,0,1000000,1000000.0,99799,0.0,0.0
2023-06-02,xx001979_convert,12.5,13.15,12.13,13.06,0.0423,keep,0,1000000,1000000.0,44609,0.0,0.0
2023-06-09,xx001979_convert,12.92,13.7,12.66,13.33,0.0207,,0,1000000,1000000.0,34013,0.0,0.0
