date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2023-03-10,xx300015_convert,30.8,31.75,29.77,30.48,-0.0101,keep,0,1000000.0,1000000.0,55687,0.0,0.0
2023-03-17,xx300015_convert,30.48,31.15,29.4,30.67,0.0062,keep,0,1000000.0,1000000.0,11166,0.0,0.0
2023-03-24,xx300015_convert,30.6,31.09,29.5,30.5,-0.0055,keep,0,1000000.0,1000000.0,81619,0.0,0.0
2023-03-31,xx300015_convert,30.37,31.73,30.01,31.07,0.0187,keep,0,1000000.0,1000000.0,31809,0.0,0.0
2023-04-07,xx300015_convert,30.97,30.97,29.35,30.44,-0.0203,keep,0,1000000.0,1000000.0,30742,0.0,0.0
2023-04-14,xx300015_convert,30.44,32.76,30.25,30.9,0.0151,keep,0,1000000.0,1000000.0,58878,0.0,0.0
2023-04-21,xx300015_convert,30.45,31.09,28.26,28.29,-0.0845,keep,0,1000000.0,1000000.0,47162,0.0,0.0
2023-04-28,xx300015_convert,28.5,30.25,27.85,29.46,0.0414,keep,0,1000000.0,1000000.0,50317,0.0,0.0
2023-05-05,xx300015_convert,29.46,29.46,28.59,28.91,-0.0187,keep,0,1000000.0,1000000.0,42550,0.0,0.0
2023-05-12,xx300015_convert,28.93,29.96,28.41,28.7,-0.0073,keep,0,1000000.0,1000000.0,23101,0.0,0.0
2023-05-19,xx300015_convert,28.68,30.05,28.6,29.6,0.0314,keep,0,1000000.0,1000000.0,26673,0.0,0.0
2023-05-26,xx300015_convert,29.77,30.25,27.92,28.18,-0.048,keep,0,1000000.0,1000000.0,95606,0.0,0.0
2023-06-02,xx300015_convert,28.55,29.1,26.56,27.61,-0.0202,keep,0,1000000.0,1000000.0,71742,0.0,0.0
2023-06-09,xx300015_convert,27.68,27.76,19.55,19.78,-0.065,,0,1000000.0,1000000.0,13731,0.0,0.0
