date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2023-02-17,xx000792_convert,25.08,26.24,25.03,25.52,0.0147,keep,6000,838577.1900000001,991697.1900000001,24775,153120.0,0.1544,,
2023-02-24,xx000792_convert,25.55,25.74,24.5,24.71,-0.0317,keep,6000,838577.1900000001,986837.1900000001,46968,148260.0,0.1502,,
2023-03-03,xx000792_convert,24.73,25.13,24.26,24.47,-0.0097,keep,6000,838577.1900000001,985397.1900000001,82040,146820.0,0.149,,
2023-03-10,xx000792_convert,24.54,24.6,23.3,23.39,-0.0441,keep,6000,838577.1900000001,978917.1900000001,40120,140340.0,0.1434,,
2023-03-17,xx000792_convert,23.52,23.65,22.72,23.02,-0.0158,keep,6000,838577.1900000001,976697.1900000001,23701,138120.0,0.1414,,
2023-03-24,xx000792_convert,23.06,23.33,22.73,22.75,-0.0117,keep,6000,838577.1900000001,975077.1900000001,91015,136500.0,0.14,,
2023-03-31,xx000792_convert,22.7,22.79,22.03,22.36,-0.0171,keep,6000,838577.1900000001,972737.1900000001,60766,134160.0,0.1379,,
2023-04-07,xx000792_convert,22.35,22.7,22.05,22.3,-0.0027,keep,6000,838577.1900000001,972377.1900000001,36210,133800.0,0.1376,,
2023-04-14,xx000792_convert,22.32,22.6,21.6,22.18,-0.0054,sell,6000,838577.1900000001,971657.1900000001,88863,133080.0,0.137,,
2023-04-21,xx000792_convert,22.26,22.67,20.98,21.0,-0.0532,keep,4800,865243.81,966043.81,45465,100800.0,0.1043,6.68,26.7
2023-04-28,xx000792_convert,21.09,21.58,19.88,20.42,-0.0276,keep,4800,865243.81,963259.81,43219,98016.0,0.1018,,
2023-05-05,xx000792_convert,20.46,20.59,20.02,20.15,-0.0132,keep,4800,865243.81,961963.81,17441,96720.0,0.1005,,
2023-05-12,xx000792_convert,20.25,20.59,19.91,19.92,-0.0114,keep,4800,865243.81,960859.81,93595,95616.0,0.0995,,
2023-05-19,xx000792_convert,19.98,20.82,19.98,20.16,0.012,keep,4800,865243.81,962011.81,96061,96768.0,0.1006,,
2023-05-26,xx000792_convert,20.15,20.57,18.89,18.93,-0.061,keep,4800,865243.81,956107.81,68040,90864.0,0.095,,
2023-06-02,xx000792_convert,18.93,19.74,18.5,19.65,0.038,keep,4800,865243.81,959563.81,18859,94320.0,0.0983,,
2023-06-09,xx000792_convert,19.7,19.9,19.2,19.38,-0.0137,,4800,865243.81,958267.81,75502,93024.0,0.0971,,
