date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-12-16,xx000301_convert,14.74,15.14,14.21,14.44,-0.0204,keep,7104,872424.21,975005.97,38598,102581.76,0.1052,,
2022-12-23,xx000301_convert,14.4,14.85,12.6,12.81,-0.1129,keep,7104,872424.21,963426.45,34676,91002.24,0.0945,,
2022-12-30,xx000301_convert,12.7,13.58,12.62,13.04,0.018,keep,7104,872424.21,965060.37,17692,92636.16,0.096,,
2023-01-06,xx000301_convert,12.96,14.54,12.8,14.54,0.115,keep,7104,872424.21,975716.37,77279,103292.16,0.1059,,
2023-01-13,xx000301_convert,14.99,15.41,13.99,14.25,-0.0199,keep,7104,872424.21,973656.21,84997,101232.0,0.104,,
2023-01-20,xx000301_convert,14.22,15.06,14.09,14.68,0.0302,keep,7104,872424.21,976710.9299999999,82111,104286.72,0.1068,,
2023-02-03,xx000301_convert,14.82,16.2,14.2,15.5,0.0559,keep,7104,872424.21,982536.21,88295,110112.0,0.1121,,
2023-02-10,xx000301_convert,15.36,16.07,15.19,15.73,0.0148,keep,7104,872424.21,984170.13,61207,111745.92,0.1135,,
2023-02-17,xx000301_convert,15.69,16.29,15.09,15.27,-0.0292,keep,7104,872424.21,980902.2899999999,40819,108478.08,0.1106,,
2023-02-24,xx000301_convert,15.25,16.1,15.03,15.65,0.0249,keep,7104,872424.21,983601.8099999999,90530,111177.6,0.113,,
2023-03-03,xx000301_convert,15.52,16.08,15.09,15.15,-0.0319,keep,7104,872424.21,980049.8099999999,27187,107625.6,0.1098,,
2023-03-10,xx000301_convert,15.12,15.22,14.34,14.46,-0.0455,keep,7104,872424.21,975148.0499999999,12744,102723.84,0.1053,,
2023-03-17,xx000301_convert,14.36,14.6,13.4,13.51,-0.0657,keep,7104,872424.21,968399.25,41025,95975.04,0.0991,,
2023-03-24,xx000301_convert,13.52,13.78,13.23,13.49,-0.0015,keep,7104,872424.21,968257.1699999999,18363,95832.96,0.099,,
2023-03-31,xx000301_convert,13.49,15.08,13.4,13.62,0.0096,keep,7104,872424.21,969180.69,34863,96756.48,0.0998,,
2023-04-07,xx000301_convert,13.68,13.69,13.0,13.2,-0.0308,keep,7104,872424.21,966197.01,98515,93772.8,0.0971,,
2023-04-14,xx000301_convert,13.18,13.33,12.84,12.86,-0.0258,buy,7104,872424.21,963781.6499999999,82025,91357.44,0.0948,,
2023-04-21,xx000301_convert,12.88,13.26,12.4,12.69,-0.0132,keep,20604,698365.71,959830.47,32756,261464.76,0.2724,43.5,
2023-04-28,xx000301_convert,12.64,12.86,12.18,12.67,-0.0016,keep,20604,698365.71,959418.3899999999,62007,261052.68,0.2721,,
2023-05-05,xx000301_convert,12.7,12.8,12.21,12.44,-0.0182,keep,20604,698365.71,954679.47,83094,256313.76,0.2685,,
2023-05-12,xx000301_convert,12.44,12.59,11.76,11.8,-0.0514,keep,20604,698365.71,941492.9099999999,19065,243127.2,0.2582,,
2023-05-19,xx000301_convert,11.8,12.25,11.46,11.55,-0.0212,keep,20604,698365.71,936341.9099999999,23839,237976.2,0.2542,,
2023-05-26,xx000301_convert,11.57,12.05,11.53,11.63,0.0157,keep,20783,698365.71,940072.0,33104,241706.29,0.2571,,
2023-06-02,xx000301_convert,11.69,11.78,11.15,11.68,0.0043,keep,20783,698365.71,941111.1499999999,66353,242745.44,0.2579,,
2023-06-09,xx000301_convert,11.69,11.76,10.92,11.18,-0.0428,,20783,698365.71,930719.6499999999,33118,232353.94,0.2496,,
