date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-05-27,xx600111_convert,34.68,36.45,33.16,34.06,-0.0162,keep,0,1000000,1000000.0,94010,0.0,0.0
2022-06-02,xx600111_convert,34.26,36.48,33.5,35.86,0.0528,keep,0,1000000,1000000.0,75219,0.0,0.0
2022-06-10,xx600111_convert,35.72,39.99,35.67,39.59,0.104,keep,0,1000000,1000000.0,23682,0.0,0.0
2022-06-17,xx600111_convert,39.0,42.29,38.85,40.93,0.0338,keep,0,1000000,1000000.0,53735,0.0,0.0
2022-06-24,xx600111_convert,40.9,41.7,33.3,35.21,-0.1398,keep,0,1000000,1000000.0,54865,0.0,0.0
2022-07-01,xx600111_convert,35.48,36.64,34.13,35.0,0.0064,keep,0,1000000,1000000.0,71620,0.0,0.0
2022-07-08,xx600111_convert,34.82,35.36,32.56,34.02,-0.028,keep,0,1000000,1000000.0,69514,0.0,0.0
2022-07-15,xx600111_convert,34.15,34.32,31.11,31.27,-0.0808,keep,0,1000000,1000000.0,87750,0.0,0.0
2022-07-22,xx600111_convert,31.88,33.27,31.7,31.96,0.0221,keep,0,1000000,1000000.0,95517,0.0,0.0
2022-07-29,xx600111_convert,31.8,32.3,30.71,31.38,-0.0181,keep,0,1000000,1000000.0,17350,0.0,0.0
2022-08-05,xx600111_convert,31.03,33.15,29.5,32.99,0.0513,keep,0,1000000,1000000.0,94758,0.0,0.0
2022-08-12,xx600111_convert,32.86,33.8,32.15,33.0,0.0003,keep,0,1000000,1000000.0,28179,0.0,0.0
2022-08-19,xx600111_convert,32.7,33.85,31.32,31.33,-0.0506,keep,0,1000000,1000000.0,40994,0.0,0.0
2022-08-26,xx600111_convert,31.13,31.8,29.8,30.84,-0.0156,keep,0,1000000,1000000.0,52446,0.0,0.0
2022-09-02,xx600111_convert,30.3,30.95,29.86,30.16,-0.022,keep,0,1000000,1000000.0,65930,0.0,0.0
2022-09-09,xx600111_convert,30.27,31.1,29.9,30.68,0.0172,keep,0,1000000,1000000.0,54392,0.0,0.0
2022-09-16,xx600111_convert,30.73,31.61,28.8,28.8,-0.0613,keep,0,1000000,1000000.0,30495,0.0,0.0
2022-09-23,xx600111_convert,28.8,31.0,28.23,28.73,-0.0024,keep,0,1000000,1000000.0,21408,0.0,0.0
2022-09-30,xx600111_convert,28.6,28.64,26.54,26.56,-0.0755,keep,0,1000000,1000000.0,71951,0.0,0.0
2022-10-14,xx600111_convert,26.56,27.45,24.35,27.09,0.02,keep,0,1000000,1000000.0,26946,0.0,0.0
2022-10-21,xx600111_convert,27.0,27.43,26.06,26.2,-0.0329,keep,0,1000000,1000000.0,90622,0.0,0.0
2022-10-28,xx600111_convert,26.5,26.86,24.7,24.77,-0.0546,keep,0,1000000,1000000.0,11125,0.0,0.0
2022-11-04,xx600111_convert,24.39,28.82,23.63,28.29,0.1421,keep,0,1000000,1000000.0,84327,0.0,0.0
2022-11-11,xx600111_convert,28.32,29.6,26.48,26.85,-0.0509,keep,0,1000000,1000000.0,25956,0.0,0.0
2022-11-18,xx600111_convert,26.78,27.34,25.95,25.98,-0.0324,keep,0,1000000,1000000.0,69663,0.0,0.0
2022-11-25,xx600111_convert,25.78,26.07,25.24,25.41,-0.0219,keep,0,1000000,1000000.0,60826,0.0,0.0
2022-12-02,xx600111_convert,25.18,26.82,24.73,25.9,0.0193,keep,0,1000000,1000000.0,47662,0.0,0.0
2022-12-09,xx600111_convert,26.0,27.0,25.86,26.82,0.0355,keep,0,1000000,1000000.0,54788,0.0,0.0
2022-12-16,xx600111_convert,26.8,27.83,25.97,26.27,-0.0205,keep,0,1000000,1000000.0,82483,0.0,0.0
2022-12-23,xx600111_convert,26.12,26.56,24.45,25.05,-0.0464,keep,0,1000000,1000000.0,68533,0.0,0.0
2022-12-30,xx600111_convert,24.92,25.76,24.9,25.05,0.0,keep,0,1000000,1000000.0,56983,0.0,0.0
2023-01-06,xx600111_convert,25.11,26.64,25.11,26.38,0.0531,keep,0,1000000,1000000.0,97681,0.0,0.0
2023-01-13,xx600111_convert,26.57,27.12,26.26,26.68,0.0114,keep,0,1000000,1000000.0,60677,0.0,0.0
2023-01-20,xx600111_convert,26.69,29.14,26.69,28.71,0.0761,keep,0,1000000,1000000.0,21233,0.0,0.0
2023-02-03,xx600111_convert,29.23,31.29,28.88,29.55,0.0293,keep,0,1000000,1000000.0,89188,0.0,0.0
2023-02-10,xx600111_convert,29.15,29.54,28.33,28.56,-0.0335,keep,0,1000000,1000000.0,74795,0.0,0.0
2023-02-17,xx600111_convert,28.55,29.34,27.6,28.04,-0.0182,keep,0,1000000,1000000.0,80295,0.0,0.0
2023-02-24,xx600111_convert,28.26,29.93,27.71,29.33,0.046,keep,0,1000000,1000000.0,89041,0.0,0.0
2023-03-03,xx600111_convert,29.15,29.35,27.75,28.07,-0.043,keep,0,1000000,1000000.0,33923,0.0,0.0
2023-03-10,xx600111_convert,28.06,28.06,26.53,26.57,-0.0534,keep,0,1000000,1000000.0,50222,0.0,0.0
2023-03-17,xx600111_convert,26.5,26.91,25.5,25.9,-0.0252,keep,0,1000000,1000000.0,69015,0.0,0.0
2023-03-24,xx600111_convert,25.9,26.7,25.77,26.14,0.0093,keep,0,1000000,1000000.0,44758,0.0,0.0
2023-03-31,xx600111_convert,26.28,26.68,25.51,26.09,-0.0019,keep,0,1000000,1000000.0,59828,0.0,0.0
2023-04-07,xx600111_convert,25.99,27.09,25.92,26.79,0.0268,keep,0,1000000,1000000.0,50181,0.0,0.0
2023-04-14,xx600111_convert,26.8,27.5,26.33,26.94,0.0056,keep,0,1000000,1000000.0,13395,0.0,0.0
2023-04-21,xx600111_convert,26.94,27.5,25.45,25.48,-0.0542,keep,0,1000000,1000000.0,17271,0.0,0.0
2023-04-28,xx600111_convert,25.47,25.6,24.64,25.16,-0.0126,keep,0,1000000,1000000.0,25062,0.0,0.0
2023-05-05,xx600111_convert,24.85,25.0,24.08,24.12,-0.0413,keep,0,1000000,1000000.0,13136,0.0,0.0
2023-05-12,xx600111_convert,24.12,25.48,23.85,24.42,0.0124,keep,0,1000000,1000000.0,57878,0.0,0.0
2023-05-19,xx600111_convert,24.29,25.17,24.29,24.43,0.0004,keep,0,1000000,1000000.0,51982,0.0,0.0
2023-05-26,xx600111_convert,24.42,24.66,23.61,23.9,-0.0217,keep,0,1000000,1000000.0,18669,0.0,0.0
2023-06-02,xx600111_convert,24.15,24.33,23.14,24.28,0.0159,keep,0,1000000,1000000.0,81265,0.0,0.0
2023-06-09,xx600111_convert,24.34,24.34,23.26,23.9,-0.0157,,0,1000000,1000000.0,32476,0.0,0.0
