date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2023-02-03,xx600989_convert,13.45,13.85,13.3,13.73,0.0323,keep,0,1000000,1000000.0,52716,0.0,0.0
2023-02-10,xx600989_convert,13.76,15.14,13.36,14.75,0.0743,keep,0,1000000,1000000.0,47728,0.0,0.0
2023-02-17,xx600989_convert,14.97,15.28,14.5,15.09,0.0231,keep,0,1000000,1000000.0,61284,0.0,0.0
2023-02-24,xx600989_convert,15.08,16.43,15.08,15.46,0.0245,keep,0,1000000,1000000.0,83230,0.0,0.0
2023-03-03,xx600989_convert,15.46,16.39,15.36,16.16,0.0453,keep,0,1000000,1000000.0,89030,0.0,0.0
2023-03-10,xx600989_convert,16.16,16.39,15.08,15.41,-0.0464,keep,0,1000000,1000000.0,78940,0.0,0.0
2023-03-17,xx600989_convert,15.31,15.85,14.75,14.82,-0.0383,keep,0,1000000,1000000.0,79819,0.0,0.0
2023-03-24,xx600989_convert,14.81,15.37,14.53,14.73,-0.0061,keep,0,1000000,1000000.0,13052,0.0,0.0
2023-03-31,xx600989_convert,14.73,14.99,13.88,14.75,0.0014,keep,0,1000000,1000000.0,58909,0.0,0.0
2023-04-07,xx600989_convert,14.98,15.61,14.28,14.48,-0.0183,keep,0,1000000,1000000.0,38767,0.0,0.0
2023-04-14,xx600989_convert,14.5,14.56,13.9,14.09,-0.0269,keep,0,1000000,1000000.0,20129,0.0,0.0
2023-04-21,xx600989_convert,14.19,14.91,12.68,12.94,-0.0816,keep,0,1000000,1000000.0,60657,0.0,0.0
2023-04-28,xx600989_convert,12.94,13.47,12.87,13.18,0.0185,keep,0,1000000,1000000.0,21205,0.0,0.0
2023-05-05,xx600989_convert,13.12,13.2,12.86,13.01,-0.0129,keep,0,1000000,1000000.0,44710,0.0,0.0
2023-05-12,xx600989_convert,12.98,13.18,12.6,12.76,-0.0192,keep,0,1000000,1000000.0,63890,0.0,0.0
2023-05-19,xx600989_convert,12.77,13.45,12.66,12.96,0.0157,keep,0,1000000,1000000.0,27655,0.0,0.0
2023-05-26,xx600989_convert,12.94,13.24,12.21,12.49,-0.0363,keep,0,1000000,1000000.0,33654,0.0,0.0
2023-06-02,xx600989_convert,12.49,12.65,11.91,12.5,0.0122,keep,0,1000000,1000000.0,99910,0.0,0.0
2023-06-09,xx600989_convert,12.54,12.88,12.31,12.59,0.0072,,0,1000000,1000000.0,21017,0.0,0.0
