date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-09-09,xx600585_convert,31.04,31.5,30.05,31.37,0.0064,keep,0,1000000,1000000.0,31282,0.0,0.0
2022-09-16,xx600585_convert,31.37,32.45,31.01,31.19,-0.0057,keep,0,1000000,1000000.0,46385,0.0,0.0
2022-09-23,xx600585_convert,31.19,31.19,28.55,28.66,-0.0811,keep,0,1000000,1000000.0,76964,0.0,0.0
2022-09-30,xx600585_convert,28.5,29.15,28.0,28.81,0.0052,keep,0,1000000,1000000.0,22930,0.0,0.0
2022-10-14,xx600585_convert,28.73,29.1,27.36,28.9,0.0031,keep,0,1000000,1000000.0,30138,0.0,0.0
2022-10-21,xx600585_convert,28.8,28.93,27.61,27.79,-0.0384,keep,0,1000000,1000000.0,10841,0.0,0.0
2022-10-28,xx600585_convert,27.8,27.9,25.24,25.3,-0.0896,keep,0,1000000,1000000.0,36894,0.0,0.0
2022-11-04,xx600585_convert,25.15,25.85,24.08,25.7,0.0158,keep,0,1000000,1000000.0,96902,0.0,0.0
2022-11-11,xx600585_convert,25.55,27.27,25.48,27.0,0.0506,keep,0,1000000,1000000.0,85048,0.0,0.0
2022-11-18,xx600585_convert,27.8,29.31,27.21,27.88,0.0326,keep,0,1000000,1000000.0,76082,0.0,0.0
2022-11-25,xx600585_convert,27.88,28.3,26.89,28.22,0.0122,keep,0,1000000,1000000.0,63181,0.0,0.0
2022-12-02,xx600585_convert,27.7,29.43,27.11,28.18,-0.0014,keep,0,1000000,1000000.0,66315,0.0,0.0
2022-12-09,xx600585_convert,28.38,30.48,28.38,30.25,0.0735,keep,0,1000000,1000000.0,55373,0.0,0.0
2022-12-16,xx600585_convert,30.06,30.45,28.63,29.64,-0.0202,keep,0,1000000,1000000.0,92336,0.0,0.0
2022-12-23,xx600585_convert,29.65,30.0,28.0,28.3,-0.0452,keep,0,1000000,1000000.0,90873,0.0,0.0
2022-12-30,xx600585_convert,28.29,28.58,27.25,27.38,-0.0325,keep,0,1000000,1000000.0,72301,0.0,0.0
2023-01-06,xx600585_convert,27.39,28.76,27.08,28.58,0.0438,keep,0,1000000,1000000.0,37995,0.0,0.0
2023-01-13,xx600585_convert,28.66,29.0,27.91,28.92,0.0119,keep,0,1000000,1000000.0,29834,0.0,0.0
2023-01-20,xx600585_convert,28.84,29.64,28.76,29.48,0.0194,keep,0,1000000,1000000.0,82777,0.0,0.0
2023-02-03,xx600585_convert,30.09,30.09,28.85,29.07,-0.0139,keep,0,1000000,1000000.0,33032,0.0,0.0
2023-02-10,xx600585_convert,28.8,29.28,28.46,28.9,-0.0058,keep,0,1000000,1000000.0,31446,0.0,0.0
2023-02-17,xx600585_convert,28.9,30.85,28.73,30.06,0.0401,keep,0,1000000,1000000.0,67370,0.0,0.0
2023-02-24,xx600585_convert,30.2,32.3,30.17,31.09,0.0343,keep,0,1000000,1000000.0,50713,0.0,0.0
2023-03-03,xx600585_convert,30.95,31.93,30.21,31.72,0.0203,keep,0,1000000,1000000.0,25321,0.0,0.0
2023-03-10,xx600585_convert,31.72,31.72,29.07,29.19,-0.0798,keep,0,1000000,1000000.0,86204,0.0,0.0
2023-03-17,xx600585_convert,29.1,29.84,28.93,29.39,0.0069,keep,0,1000000,1000000.0,56369,0.0,0.0
2023-03-24,xx600585_convert,29.4,30.1,28.8,28.95,-0.015,keep,0,1000000,1000000.0,79432,0.0,0.0
2023-03-31,xx600585_convert,28.89,28.89,27.8,28.25,-0.0242,keep,0,1000000,1000000.0,72625,0.0,0.0
2023-04-07,xx600585_convert,28.27,28.7,28.1,28.59,0.012,keep,0,1000000,1000000.0,84943,0.0,0.0
2023-04-14,xx600585_convert,28.63,29.19,28.36,28.61,0.0007,keep,0,1000000,1000000.0,16899,0.0,0.0
2023-04-21,xx600585_convert,28.4,28.66,27.5,27.56,-0.0367,keep,0,1000000,1000000.0,99935,0.0,0.0
2023-04-28,xx600585_convert,27.56,27.56,26.42,26.88,-0.0247,keep,0,1000000,1000000.0,79675,0.0,0.0
2023-05-05,xx600585_convert,26.84,27.39,26.62,27.06,0.0067,keep,0,1000000,1000000.0,11283,0.0,0.0
2023-05-12,xx600585_convert,27.08,28.14,26.85,27.06,0.0,keep,0,1000000,1000000.0,67493,0.0,0.0
2023-05-19,xx600585_convert,27.01,27.35,26.1,26.37,-0.0255,keep,0,1000000,1000000.0,56767,0.0,0.0
2023-05-26,xx600585_convert,26.37,26.77,25.44,26.12,-0.0095,keep,0,1000000,1000000.0,89762,0.0,0.0
2023-06-02,xx600585_convert,26.01,26.01,24.91,25.47,-0.0249,keep,0,1000000,1000000.0,59994,0.0,0.0
2023-06-09,xx600585_convert,25.43,26.83,25.31,26.21,0.0291,,0,1000000,1000000.0,79138,0.0,0.0
