date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-07-29,xx002415_convert,31.45,33.33,31.0,31.94,0.0162,keep,3818,871671.1599999999,993618.08,98799,121946.92,0.1227,,
2022-08-05,xx002415_convert,31.8,32.55,30.27,32.5,0.0175,keep,3818,871671.1599999999,995756.1599999999,56203,124085.0,0.1246,,
2022-08-12,xx002415_convert,32.5,33.66,32.16,33.41,0.028,keep,3818,871671.1599999999,999230.5399999999,28310,127559.38,0.1277,,
2022-08-19,xx002415_convert,32.79,32.79,30.91,30.97,-0.073,keep,3818,871671.1599999999,989914.6199999999,35385,118243.46,0.1194,,
2022-08-26,xx002415_convert,30.81,31.19,29.26,29.93,-0.0336,keep,3818,871671.1599999999,985943.8999999999,27352,114272.74,0.1159,,
2022-09-02,xx002415_convert,29.58,30.15,29.38,29.5,-0.0144,keep,3818,871671.1599999999,984302.1599999999,96804,112631.0,0.1144,,
2022-09-09,xx002415_convert,29.49,29.49,28.1,28.98,-0.0176,keep,3818,871671.1599999999,982316.7999999999,68362,110645.64,0.1126,,
2022-09-16,xx002415_convert,29.08,30.7,28.81,29.8,0.0283,keep,3818,871671.1599999999,985447.5599999999,56173,113776.4,0.1155,,
2022-09-23,xx002415_convert,29.51,30.68,28.7,29.05,-0.0252,keep,3818,871671.1599999999,982584.0599999999,41597,110912.9,0.1129,,
2022-09-30,xx002415_convert,28.73,30.69,28.61,30.42,0.0472,keep,3818,871671.1599999999,987814.72,67168,116143.56,0.1176,,
2022-10-14,xx002415_convert,30.42,30.6,28.5,30.28,-0.0046,keep,3818,871671.1599999999,987280.2,71094,115609.04,0.1171,,
2022-10-21,xx002415_convert,30.05,31.38,29.85,30.18,-0.0033,keep,3818,871671.1599999999,986898.3999999999,22028,115227.24,0.1168,,
2022-10-28,xx002415_convert,30.14,30.43,28.11,28.4,-0.059,keep,3818,871671.1599999999,980102.3599999999,43698,108431.2,0.1106,,
2022-11-04,xx002415_convert,27.01,30.2,26.8,30.02,0.057,keep,3818,871671.1599999999,986287.5199999999,37071,114616.36,0.1162,,
2022-11-11,xx002415_convert,29.81,30.15,28.56,29.81,-0.007,keep,3818,871671.1599999999,985485.7399999999,20690,113814.58,0.1155,,
2022-11-18,xx002415_convert,29.82,32.96,29.82,32.44,0.0882,keep,3818,871671.1599999999,995527.08,33370,123855.92,0.1244,,
2022-11-25,xx002415_convert,32.18,32.69,30.86,30.9,-0.0475,keep,3818,871671.1599999999,989647.3599999999,68265,117976.2,0.1192,,
2022-12-02,xx002415_convert,29.7,32.57,29.53,31.95,0.034,keep,3818,871671.1599999999,993656.2599999999,86355,121985.1,0.1228,,
2022-12-09,xx002415_convert,32.5,35.1,32.02,34.54,0.0811,keep,3818,871671.1599999999,1003544.8799999999,74718,131873.72,0.1314,,
2022-12-16,xx002415_convert,34.5,35.66,34.25,34.34,-0.0058,keep,3818,871671.1599999999,1002781.2799999999,23001,131110.12,0.1307,,
2022-12-23,xx002415_convert,34.97,34.97,33.01,34.63,0.0084,keep,3818,871671.1599999999,1003888.4999999999,22733,132217.34,0.1317,,
2022-12-30,xx002415_convert,34.63,35.26,33.38,34.68,0.0014,keep,3818,871671.1599999999,1004079.3999999999,93759,132408.24,0.1319,,
2023-01-06,xx002415_convert,34.6,34.94,33.35,33.75,-0.0268,keep,3818,871671.1599999999,1000528.6599999999,88752,128857.5,0.1288,,
2023-01-13,xx002415_convert,33.5,33.8,32.19,33.64,-0.0033,keep,3818,871671.1599999999,1000108.6799999999,98371,128437.52,0.1284,,
2023-01-20,xx002415_convert,33.62,38.0,33.44,36.73,0.0919,keep,3818,871671.1599999999,1011906.2999999999,54473,140235.14,0.1386,,
2023-02-03,xx002415_convert,37.11,38.56,35.66,36.7,-0.0008,keep,3818,871671.1599999999,1011791.7599999999,25055,140120.6,0.1385,,
2023-02-10,xx002415_convert,36.6,37.85,36.23,36.7,0.0,keep,3818,871671.1599999999,1011791.7599999999,89076,140120.6,0.1385,,
2023-02-17,xx002415_convert,36.48,38.52,35.67,36.51,-0.0052,keep,3818,871671.1599999999,1011066.3399999999,77134,139395.18,0.1379,,
2023-02-24,xx002415_convert,36.0,39.78,35.85,37.68,0.032,keep,3818,871671.1599999999,1015533.3999999999,88886,143862.24,0.1417,,
2023-03-03,xx002415_convert,37.52,40.33,37.11,39.37,0.0449,keep,3818,871671.1599999999,1021985.82,29454,150314.66,0.1471,,
2023-03-10,xx002415_convert,39.47,40.67,37.6,37.81,-0.0396,keep,3818,871671.1599999999,1016029.74,89418,144358.58,0.1421,,
2023-03-17,xx002415_convert,37.4,40.88,37.37,40.35,0.0672,keep,3818,871671.1599999999,1025727.46,83025,154056.3,0.1502,,
2023-03-24,xx002415_convert,40.35,45.01,40.34,44.6,0.1053,keep,3818,871671.1599999999,1041953.96,15617,170282.8,0.1634,,
2023-03-31,xx002415_convert,44.0,46.34,40.72,42.66,-0.0435,keep,3818,871671.1599999999,1034547.0399999999,76084,162875.88,0.1574,,
2023-04-07,xx002415_convert,42.9,46.8,41.04,45.58,0.0684,keep,3818,871671.1599999999,1045695.5999999999,85786,174024.44,0.1664,,
2023-04-14,xx002415_convert,47.99,48.84,43.1,44.56,-0.0224,keep,3818,871671.1599999999,1041801.24,79616,170130.08,0.1633,,
2023-04-21,xx002415_convert,43.29,44.5,39.7,39.72,-0.1086,sell,3818,871671.1599999999,1023322.1199999999,54490,151650.96,0.1482,,
2023-04-28,xx002415_convert,40.03,40.8,36.43,37.75,-0.0496,keep,3055,902168.2499999999,1017494.4999999999,71231,115326.25,0.1133,7.63,30.54
2023-05-05,xx002415_convert,37.7,37.75,35.66,36.06,-0.0448,keep,3055,902168.2499999999,1012331.5499999999,16705,110163.3,0.1088,,
2023-05-12,xx002415_convert,36.19,37.16,35.22,35.45,-0.0169,keep,3055,902168.2499999999,1010467.9999999999,79257,108299.75,0.1072,,
2023-05-19,xx002415_convert,35.48,35.87,34.35,35.62,0.025,keep,3116,902168.2499999999,1013160.1699999999,29125,110991.92,0.1096,,
2023-05-26,xx002415_convert,35.7,37.0,34.46,35.44,-0.0051,keep,3116,902168.2499999999,1012599.2899999999,78246,110431.04,0.1091,,
2023-06-02,xx002415_convert,35.44,36.4,33.7,35.91,0.0133,keep,3116,902168.2499999999,1014063.8099999998,48351,111895.56,0.1103,,
2023-06-09,xx002415_convert,35.92,36.58,31.39,32.36,-0.0989,,3116,902168.2499999999,1003002.0099999999,53449,100833.76,0.1005,,
