date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-05-13,xx002410_convert,47.64,49.36,45.17,46.88,-0.0263,keep,2383,867051.3099999999,978766.35,21322,111715.04,0.1141,,
2022-05-20,xx002410_convert,47.1,48.48,45.55,47.42,0.0115,keep,2383,867051.3099999999,980053.1699999999,69528,113001.86,0.1153,,
2022-05-27,xx002410_convert,47.41,47.5,43.28,46.44,-0.0207,keep,2383,867051.3099999999,977717.83,29285,110666.52,0.1132,,
2022-06-02,xx002410_convert,47.4,54.65,47.4,52.3,0.1262,keep,2383,867051.3099999999,991682.21,65452,124630.9,0.1257,,
2022-06-10,xx002410_convert,52.34,53.76,51.36,52.11,-0.0036,keep,2383,867051.3099999999,991229.44,84417,124178.13,0.1253,,
2022-06-17,xx002410_convert,51.96,53.2,50.51,52.73,0.0119,keep,2383,867051.3099999999,992706.8999999999,50561,125655.59,0.1266,,
2022-06-24,xx002410_convert,53.38,58.0,52.9,57.62,0.0927,keep,2383,867051.3099999999,1004359.7699999999,17586,137308.46,0.1367,,
2022-07-01,xx002410_convert,57.36,58.68,52.74,53.22,-0.0764,keep,2383,867051.3099999999,993874.57,74668,126823.26,0.1276,,
2022-07-08,xx002410_convert,53.62,54.61,51.97,52.72,-0.0094,keep,2383,867051.3099999999,992683.07,54782,125631.76,0.1266,,
2022-07-15,xx002410_convert,52.41,52.41,46.5,47.41,-0.1007,keep,2383,867051.3099999999,980029.34,71990,112978.03,0.1153,,
2022-07-22,xx002410_convert,47.76,50.09,47.0,47.89,0.0101,keep,2383,867051.3099999999,981173.1799999999,80584,114121.87,0.1163,,
2022-07-29,xx002410_convert,47.88,48.48,46.03,46.38,-0.0315,keep,2383,867051.3099999999,977574.85,96645,110523.54,0.1131,,
2022-08-05,xx002410_convert,46.76,48.21,45.11,47.42,0.0224,keep,2383,867051.3099999999,980053.1699999999,96427,113001.86,0.1153,,
2022-08-12,xx002410_convert,48.3,50.3,47.01,49.82,0.0506,keep,2383,867051.3099999999,985772.3699999999,77408,118721.06,0.1204,,
2022-08-19,xx002410_convert,49.82,50.25,47.48,48.67,-0.0231,keep,2383,867051.3099999999,983031.9199999999,47030,115980.61,0.118,,
2022-08-26,xx002410_convert,48.59,53.28,47.55,50.61,0.0399,keep,2383,867051.3099999999,987654.94,26162,120603.63,0.1221,,
2022-09-02,xx002410_convert,50.07,51.26,47.83,49.01,-0.0316,keep,2383,867051.3099999999,983842.1399999999,14108,116790.83,0.1187,,
2022-09-09,xx002410_convert,48.55,49.2,47.3,48.62,-0.008,keep,2383,867051.3099999999,982912.7699999999,23415,115861.46,0.1179,,
2022-09-16,xx002410_convert,49.0,49.5,47.4,48.35,-0.0056,keep,2383,867051.3099999999,982269.36,22265,115218.05,0.1173,,
2022-09-23,xx002410_convert,48.0,48.09,45.1,45.21,-0.0649,keep,2383,867051.3099999999,974786.74,76190,107735.43,0.1105,,
2022-09-30,xx002410_convert,44.9,47.2,43.6,45.63,0.0093,keep,2383,867051.3099999999,975787.6,64834,108736.29,0.1114,,
2022-10-14,xx002410_convert,45.6,47.64,43.12,47.44,0.0397,keep,2383,867051.3099999999,980100.83,41793,113049.52,0.1153,,
2022-10-21,xx002410_convert,47.01,48.26,43.85,47.03,-0.0086,keep,2383,867051.3099999999,979123.7999999999,85209,112072.49,0.1145,,
2022-10-28,xx002410_convert,47.02,51.01,43.91,49.98,0.0627,keep,2383,867051.3099999999,986153.6499999999,15565,119102.34,0.1208,,
2022-11-04,xx002410_convert,49.39,50.79,45.91,47.97,-0.0402,keep,2383,867051.3099999999,981363.82,62834,114312.51,0.1165,,
2022-11-11,xx002410_convert,47.7,51.0,46.93,50.27,0.0479,keep,2383,867051.3099999999,986844.72,51314,119793.41,0.1214,,
2022-11-18,xx002410_convert,52.0,55.43,51.51,53.6,0.0662,keep,2383,867051.3099999999,994780.11,72557,127728.8,0.1284,,
2022-11-25,xx002410_convert,53.3,53.66,51.01,52.16,-0.0269,keep,2383,867051.3099999999,991348.59,17542,124297.28,0.1254,,
2022-12-02,xx002410_convert,51.13,56.9,51.03,54.99,0.0543,keep,2383,867051.3099999999,998092.48,44397,131041.17,0.1313,,
2022-12-09,xx002410_convert,55.25,57.07,54.99,56.58,0.0289,keep,2383,867051.3099999999,1001881.45,28618,134830.14,0.1346,,
2022-12-16,xx002410_convert,56.45,59.18,55.5,58.2,0.0286,keep,2383,867051.3099999999,1005741.9099999999,47348,138690.6,0.1379,,
2022-12-23,xx002410_convert,58.19,58.95,55.18,58.2,0.0,keep,2383,867051.3099999999,1005741.9099999999,49802,138690.6,0.1379,,
2022-12-30,xx002410_convert,58.45,61.07,56.3,59.95,0.0301,keep,2383,867051.3099999999,1009912.1599999999,26461,142860.85,0.1415,,
2023-01-06,xx002410_convert,60.05,63.6,59.5,63.17,0.0537,keep,2383,867051.3099999999,1017585.4199999999,59057,150534.11,0.1479,,
2023-01-13,xx002410_convert,63.17,63.45,60.2,62.19,-0.0155,keep,2383,867051.3099999999,1015250.08,42032,148198.77,0.146,,
2023-01-20,xx002410_convert,62.75,66.5,61.89,66.29,0.0659,keep,2383,867051.3099999999,1025020.3799999999,88022,157969.07,0.1541,,
2023-02-03,xx002410_convert,67.29,68.5,64.0,65.59,-0.0106,keep,2383,867051.3099999999,1023352.2799999999,47188,156300.97,0.1527,,
2023-02-10,xx002410_convert,65.3,65.3,61.66,62.01,-0.0546,keep,2383,867051.3099999999,1014821.1399999999,76637,147769.83,0.1456,,
2023-02-17,xx002410_convert,61.51,64.17,60.34,60.36,-0.0266,keep,2383,867051.3099999999,1010889.19,18911,143837.88,0.1423,,
2023-02-24,xx002410_convert,60.58,64.05,59.06,59.6,-0.0126,keep,2383,867051.3099999999,1009078.11,13178,142026.8,0.1407,,
2023-03-03,xx002410_convert,59.01,62.62,58.5,60.96,0.0228,keep,2383,867051.3099999999,1012318.99,47069,145267.68,0.1435,,
2023-03-10,xx002410_convert,60.62,62.68,59.36,61.05,0.0015,keep,2383,867051.3099999999,1012533.46,39301,145482.15,0.1437,,
2023-03-17,xx002410_convert,60.5,65.8,60.28,65.42,0.0716,keep,2383,867051.3099999999,1022947.1699999999,38261,155895.86,0.1524,,
2023-03-24,xx002410_convert,65.0,66.73,61.8,65.0,-0.0064,keep,2383,867051.3099999999,1021946.3099999999,34078,154895.0,0.1516,,
2023-03-31,xx002410_convert,71.5,75.65,66.58,74.3,0.1431,keep,2383,867051.3099999999,1044108.21,52548,177056.9,0.1696,,
2023-04-07,xx002410_convert,74.2,78.3,68.65,70.8,-0.0471,keep,2383,867051.3099999999,1035767.71,84134,168716.4,0.1629,,
2023-04-14,xx002410_convert,70.52,72.0,66.7,67.04,-0.0531,keep,2383,867051.3099999999,1026807.6299999999,16314,159756.32,0.1556,,
2023-04-21,xx002410_convert,66.5,68.1,62.51,62.73,-0.0643,sell,2383,867051.3099999999,1016536.8999999999,88473,149485.59,0.1471,,
2023-04-28,xx002410_convert,62.5,62.75,54.38,58.0,-0.0754,keep,1907,896759.36,1007365.36,79006,110606.0,0.1098,7.44,29.75
2023-05-05,xx002410_convert,57.83,58.99,54.75,55.51,-0.0429,keep,1907,896759.36,1002616.9299999999,84652,105857.57,0.1056,,
2023-05-12,xx002410_convert,55.7,56.88,51.93,52.44,-0.0553,keep,1907,896759.36,996762.44,14499,100003.08,0.1003,,
2023-05-19,xx002410_convert,37.44,37.77,35.53,36.28,-0.0255,keep,2686,896759.36,994207.44,63826,97448.08,0.098,,
2023-05-26,xx002410_convert,36.36,37.7,35.47,36.07,-0.0058,keep,2686,896759.36,993643.38,56770,96884.02,0.0975,,
2023-06-02,xx002410_convert,36.27,37.18,33.44,36.7,0.0175,keep,2686,896759.36,995335.56,45985,98576.2,0.099,,
2023-06-09,xx002410_convert,36.8,37.32,33.88,33.9,-0.0763,,2686,896759.36,987814.76,12543,91055.4,0.0922,,
