date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-09-30,xx600438_convert,48.36,49.97,46.61,46.96,-0.0475,keep,0,1000000,1000000.0,24570,0.0,0.0
2022-10-14,xx600438_convert,47.5,51.85,45.8,50.35,0.0722,keep,0,1000000,1000000.0,94007,0.0,0.0
2022-10-21,xx600438_convert,49.6,50.35,46.66,47.01,-0.0663,keep,0,1000000,1000000.0,78971,0.0,0.0
2022-10-28,xx600438_convert,47.1,48.97,45.0,45.17,-0.0391,keep,0,1000000,1000000.0,55623,0.0,0.0
2022-11-04,xx600438_convert,44.02,48.08,43.22,47.7,0.056,keep,0,1000000,1000000.0,10090,0.0,0.0
2022-11-11,xx600438_convert,47.48,48.15,44.63,45.9,-0.0377,keep,0,1000000,1000000.0,25305,0.0,0.0
2022-11-18,xx600438_convert,46.1,46.61,43.59,43.94,-0.0427,keep,0,1000000,1000000.0,62174,0.0,0.0
2022-11-25,xx600438_convert,43.66,44.56,42.78,43.08,-0.0196,keep,0,1000000,1000000.0,58492,0.0,0.0
2022-12-02,xx600438_convert,42.0,44.49,41.54,43.01,-0.0016,keep,0,1000000,1000000.0,95227,0.0,0.0
2022-12-09,xx600438_convert,42.85,43.24,41.06,41.99,-0.0237,keep,0,1000000,1000000.0,44771,0.0,0.0
2022-12-16,xx600438_convert,41.68,41.89,40.1,40.49,-0.0357,keep,0,1000000,1000000.0,68132,0.0,0.0
2022-12-23,xx600438_convert,40.16,40.94,37.66,37.99,-0.0617,keep,0,1000000,1000000.0,36927,0.0,0.0
2022-12-30,xx600438_convert,37.8,40.25,37.33,38.58,0.0155,keep,0,1000000,1000000.0,75265,0.0,0.0
2023-01-06,xx600438_convert,38.55,41.3,37.4,40.5,0.0498,keep,0,1000000,1000000.0,16674,0.0,0.0
2023-01-13,xx600438_convert,40.5,40.66,39.21,39.64,-0.0212,keep,0,1000000,1000000.0,42530,0.0,0.0
2023-01-20,xx600438_convert,39.59,42.1,39.4,41.93,0.0578,keep,0,1000000,1000000.0,39055,0.0,0.0
2023-02-03,xx600438_convert,42.8,42.96,40.52,40.98,-0.0227,keep,0,1000000,1000000.0,88386,0.0,0.0
2023-02-10,xx600438_convert,40.68,41.25,40.38,40.62,-0.0088,keep,0,1000000,1000000.0,89890,0.0,0.0
2023-02-17,xx600438_convert,40.62,41.1,38.84,38.84,-0.0438,keep,0,1000000,1000000.0,31390,0.0,0.0
2023-02-24,xx600438_convert,38.85,42.74,38.53,41.72,0.0742,keep,0,1000000,1000000.0,28269,0.0,0.0
2023-03-03,xx600438_convert,41.46,42.44,40.91,41.21,-0.0122,keep,0,1000000,1000000.0,57064,0.0,0.0
2023-03-10,xx600438_convert,41.21,42.3,39.1,39.23,-0.048,keep,0,1000000,1000000.0,83492,0.0,0.0
2023-03-17,xx600438_convert,39.09,40.3,37.57,38.0,-0.0314,keep,0,1000000,1000000.0,48947,0.0,0.0
2023-03-24,xx600438_convert,38.01,39.35,37.61,39.05,0.0276,keep,0,1000000,1000000.0,35152,0.0,0.0
2023-03-31,xx600438_convert,39.03,39.48,38.08,38.91,-0.0036,keep,0,1000000,1000000.0,79824,0.0,0.0
2023-04-07,xx600438_convert,38.9,39.55,38.31,38.91,0.0,keep,0,1000000,1000000.0,33215,0.0,0.0
2023-04-14,xx600438_convert,40.28,40.98,39.5,40.08,0.0301,keep,0,1000000,1000000.0,55780,0.0,0.0
2023-04-21,xx600438_convert,40.0,40.95,39.08,39.15,-0.0232,keep,0,1000000,1000000.0,97979,0.0,0.0
2023-04-28,xx600438_convert,39.15,40.99,37.6,39.83,0.0174,keep,0,1000000,1000000.0,69429,0.0,0.0
2023-05-05,xx600438_convert,39.49,39.96,37.9,38.31,-0.0382,keep,0,1000000,1000000.0,93468,0.0,0.0
2023-05-12,xx600438_convert,38.13,39.27,37.93,38.22,-0.0023,keep,0,1000000,1000000.0,65252,0.0,0.0
2023-05-19,xx600438_convert,38.22,39.65,38.0,38.38,0.0042,keep,0,1000000,1000000.0,30692,0.0,0.0
2023-05-26,xx600438_convert,38.38,39.18,38.11,38.38,0.0,keep,0,1000000,1000000.0,32538,0.0,0.0
2023-06-02,xx600438_convert,38.46,38.47,33.52,33.91,-0.0429,keep,0,1000000,1000000.0,67731,0.0,0.0
2023-06-09,xx600438_convert,34.01,34.06,31.02,31.82,-0.0616,,0,1000000,1000000.0,38131,0.0,0.0
