date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2023-01-06,xx601888_convert,217.0,226.69,212.18,224.67,0.04,keep,886,850338.02,1049395.6400000001,18500,199057.62,0.1897,,
2023-01-13,xx601888_convert,225.45,233.33,223.3,228.5,0.017,keep,886,850338.02,1052789.02,94225,202451.0,0.1923,,
2023-01-20,xx601888_convert,230.88,236.0,224.55,230.5,0.0088,keep,886,850338.02,1054561.02,71284,204223.0,0.1937,,
2023-02-03,xx601888_convert,239.5,239.99,207.93,210.96,-0.0848,keep,886,850338.02,1037248.5800000001,83710,186910.56,0.1802,,
2023-02-10,xx601888_convert,208.0,209.0,202.01,204.42,-0.031,keep,886,850338.02,1031454.14,14694,181116.12,0.1756,,
2023-02-17,xx601888_convert,203.33,208.68,200.39,200.54,-0.019,keep,886,850338.02,1028016.46,52528,177678.44,0.1728,,
2023-02-24,xx601888_convert,201.07,206.0,197.01,197.51,-0.0151,keep,886,850338.02,1025331.88,51100,174993.86,0.1707,,
2023-03-03,xx601888_convert,195.7,199.29,194.55,196.06,-0.0073,keep,886,850338.02,1024047.18,25957,173709.16,0.1696,,
2023-03-10,xx601888_convert,196.96,197.49,181.66,181.73,-0.0731,keep,886,850338.02,1011350.8,25344,161012.78,0.1592,,
2023-03-17,xx601888_convert,181.53,190.2,180.0,185.3,0.0196,keep,886,850338.02,1014513.8200000001,11981,164175.8,0.1618,,
2023-03-24,xx601888_convert,185.8,189.74,180.5,186.32,0.0055,keep,886,850338.02,1015417.54,62763,165079.52,0.1626,,
2023-03-31,xx601888_convert,186.33,187.99,181.67,183.24,-0.0165,sell,886,850338.02,1012688.66,83540,162350.64,0.1603,,
2023-04-07,xx601888_convert,183.0,187.0,173.64,181.82,-0.0077,keep,709,882686.76,1011597.14,96787,128910.38,0.1274,8.1,32.39
2023-04-14,xx601888_convert,181.16,182.82,174.34,174.78,-0.0387,keep,709,882686.76,1006605.78,46193,123919.02,0.1231,,
2023-04-21,xx601888_convert,176.06,181.24,166.66,167.17,-0.0435,keep,709,882686.76,1001210.29,30743,118523.53,0.1184,,
2023-04-28,xx601888_convert,167.1,167.11,157.61,160.98,-0.037,keep,709,882686.76,996821.58,57704,114134.82,0.1145,,
2023-05-05,xx601888_convert,158.0,158.98,150.99,152.88,-0.0503,keep,709,882686.76,991078.68,73274,108391.92,0.1094,,
2023-05-12,xx601888_convert,152.5,152.5,139.69,139.7,-0.0862,keep,709,882686.76,981734.06,63801,99047.3,0.1009,,
2023-05-19,xx601888_convert,139.0,142.14,131.51,135.16,-0.0325,keep,709,882686.76,978515.2,89543,95828.44,0.0979,,
2023-05-26,xx601888_convert,134.0,140.57,128.88,130.7,-0.033,keep,709,882686.76,975353.06,58443,92666.3,0.095,,
2023-06-02,xx601888_convert,130.7,131.14,120.8,122.81,-0.0604,keep,709,882686.76,969759.05,52819,87072.29,0.0898,,
2023-06-09,xx601888_convert,122.92,122.92,115.6,116.8,-0.0489,,709,882686.76,965497.96,53442,82811.2,0.0858,,
