date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2023-03-31,xx601318_convert,46.26,46.58,44.94,45.6,-0.013,keep,1928,917855.7200000003,1005772.5200000004,87116,87916.8,0.0874,,
2023-04-07,xx601318_convert,45.55,45.9,45.03,45.63,0.0007,keep,1928,917855.7200000003,1005830.3600000003,32768,87974.64,0.0875,,
2023-04-14,xx601318_convert,45.73,46.3,44.81,45.49,-0.0031,keep,1928,917855.7200000003,1005560.4400000003,17136,87704.72,0.0872,,
2023-04-21,xx601318_convert,45.33,49.08,45.02,46.74,0.0275,keep,1928,917855.7200000003,1007970.4400000003,20278,90114.72,0.0894,,
2023-04-28,xx601318_convert,46.88,52.65,45.66,51.8,0.1083,keep,1928,917855.7200000003,1017726.1200000003,85806,99870.4,0.0981,,
2023-05-05,xx601318_convert,50.77,55.0,50.59,53.83,0.0392,keep,1928,917855.7200000003,1021639.9600000003,74092,103784.24,0.1016,,
2023-05-12,xx601318_convert,53.99,56.0,51.17,51.27,-0.0476,keep,1928,917855.7200000003,1016704.2800000004,65617,98848.56,0.0972,,
2023-05-19,xx601318_convert,51.28,53.87,50.78,51.04,-0.0045,keep,1928,917855.7200000003,1016260.8400000003,16313,98405.12,0.0968,,
2023-05-26,xx601318_convert,51.0,51.85,47.81,48.44,-0.0509,keep,1928,917855.7200000003,1011248.0400000003,81039,93392.32,0.0924,,
2023-06-02,xx601318_convert,48.63,49.2,46.9,49.1,0.0136,keep,1928,917855.7200000003,1012520.5200000004,45357,94664.8,0.0935,,
2023-06-09,xx601318_convert,48.76,49.96,48.23,49.48,0.0077,,1928,917855.7200000003,1013253.1600000003,40394,95397.44,0.0941,,
