date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-11-11,xx002027_convert,5.2,5.79,5.11,5.7,0.0837,keep,28140,839046.87,999444.87,80298,160398.0,0.1605,,
2022-11-18,xx002027_convert,5.76,6.1,5.76,5.99,0.0509,keep,28140,839046.87,1007605.47,19568,168558.6,0.1673,,
2022-11-25,xx002027_convert,5.85,5.88,5.48,5.53,-0.0768,keep,28140,839046.87,994661.0700000001,65689,155614.2,0.1564,,
2022-12-02,xx002027_convert,5.43,6.59,5.3,6.01,0.0868,keep,28140,839046.87,1008168.27,83640,169121.4,0.1678,,
2022-12-09,xx002027_convert,6.19,6.89,6.17,6.86,0.1414,keep,28140,839046.87,1032087.27,61817,193040.4,0.187,,
2022-12-16,xx002027_convert,6.8,6.95,6.51,6.64,-0.0321,keep,28140,839046.87,1025896.47,89454,186849.6,0.1821,,
2022-12-23,xx002027_convert,6.66,6.84,6.35,6.68,0.006,keep,28140,839046.87,1027022.07,11923,187975.2,0.183,,
2022-12-30,xx002027_convert,6.69,6.85,6.52,6.68,0.0,keep,28140,839046.87,1027022.07,42623,187975.2,0.183,,
2023-01-06,xx002027_convert,6.71,7.46,6.66,6.88,0.0299,keep,28140,839046.87,1032650.07,75244,193603.2,0.1875,,
2023-01-13,xx002027_convert,6.89,7.14,6.65,7.02,0.0411,keep,28712,839046.87,1040605.11,96409,201558.24,0.1937,,
2023-01-20,xx002027_convert,7.06,7.14,6.7,7.0,-0.0028,keep,28712,839046.87,1040030.87,87963,200984.0,0.1932,,
2023-02-03,xx002027_convert,7.15,7.27,6.69,6.78,-0.0314,keep,28712,839046.87,1033714.23,88944,194667.36,0.1883,,
2023-02-10,xx002027_convert,6.7,6.89,6.52,6.8,0.0029,keep,28712,839046.87,1034288.47,41990,195241.6,0.1888,,
2023-02-17,xx002027_convert,6.78,7.0,6.62,6.64,-0.0235,keep,28712,839046.87,1029694.55,60313,190647.68,0.1851,,
2023-02-24,xx002027_convert,6.65,6.85,6.3,6.38,-0.0392,keep,28712,839046.87,1022229.4299999999,28438,183182.56,0.1792,,
2023-03-03,xx002027_convert,6.36,6.89,6.29,6.72,0.0533,keep,28712,839046.87,1031991.51,92480,192944.64,0.187,,
2023-03-10,xx002027_convert,6.73,6.75,6.28,6.32,-0.0595,keep,28712,839046.87,1020506.71,44369,181459.84,0.1778,,
2023-03-17,xx002027_convert,6.34,6.71,6.33,6.62,0.0475,keep,28712,839046.87,1029120.31,84683,190073.44,0.1847,,
2023-03-24,xx002027_convert,6.95,6.99,6.47,6.65,0.0045,keep,28712,839046.87,1029981.67,28897,190934.8,0.1854,,
2023-03-31,xx002027_convert,6.7,6.99,6.58,6.87,0.0331,keep,28712,839046.87,1036298.31,81333,197251.44,0.1903,,
2023-04-07,xx002027_convert,6.84,6.84,6.31,6.44,-0.0626,keep,28712,839046.87,1023952.15,27880,184905.28,0.1806,,
2023-04-14,xx002027_convert,6.45,7.01,6.37,6.47,0.0047,keep,28712,839046.87,1024813.51,49908,185766.64,0.1813,,
2023-04-21,xx002027_convert,6.46,6.87,6.28,6.34,-0.0201,keep,28712,839046.87,1021080.95,30388,182034.08,0.1783,,
2023-04-28,xx002027_convert,6.35,6.54,5.95,6.44,0.0158,keep,28712,839046.87,1023952.15,55244,184905.28,0.1806,,
2023-05-05,xx002027_convert,6.78,7.29,6.77,7.25,0.1258,keep,28712,839046.87,1047208.87,93001,208162.0,0.1988,,
2023-05-12,xx002027_convert,7.2,7.3,6.96,6.98,-0.0372,keep,28712,839046.87,1039456.63,88605,200409.76,0.1928,,
2023-05-19,xx002027_convert,7.02,7.04,6.64,6.67,-0.0444,keep,28712,839046.87,1030555.91,86081,191509.04,0.1858,,
2023-05-26,xx002027_convert,6.67,6.71,6.38,6.49,-0.027,keep,28712,839046.87,1025387.75,87847,186340.88,0.1817,,
2023-06-02,xx002027_convert,6.48,6.61,6.29,6.48,-0.0015,keep,28712,839046.87,1025100.63,49828,186053.76,0.1815,,
2023-06-09,xx002027_convert,6.48,6.82,6.34,6.76,0.0432,,28712,839046.87,1033139.99,17709,194093.12,0.1879,,
