date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-08-19,xx000661_convert,226.94,229.0,181.89,193.6,-0.1573,keep,296,936540.9199999999,993846.5199999999,24245,57305.6,0.0577,,
2022-08-26,xx000661_convert,187.2,192.0,176.06,177.58,-0.0827,keep,296,936540.9199999999,989104.6,83744,52563.68,0.0531,,
2022-09-02,xx000661_convert,173.93,180.79,172.1,175.96,-0.0091,keep,296,936540.9199999999,988625.08,27297,52084.16,0.0527,,
2022-09-09,xx000661_convert,178.12,178.17,165.6,168.73,-0.0411,keep,296,936540.9199999999,986484.9999999999,39591,49944.08,0.0506,,
2022-09-16,xx000661_convert,168.73,172.86,160.03,160.03,-0.0516,keep,296,936540.9199999999,983909.7999999999,96510,47368.88,0.0481,,
2022-09-23,xx000661_convert,160.03,163.55,154.4,156.44,-0.0224,keep,296,936540.9199999999,982847.1599999999,39170,46306.24,0.0471,,
2022-09-30,xx000661_convert,155.27,171.99,153.03,170.35,0.0889,keep,296,936540.9199999999,986964.5199999999,78628,50423.6,0.0511,,
2022-10-14,xx000661_convert,169.79,188.33,156.79,188.33,0.1055,keep,296,936540.9199999999,992286.6,71897,55745.68,0.0562,,
2022-10-21,xx000661_convert,190.0,206.3,186.0,195.99,0.0407,keep,296,936540.9199999999,994553.96,15919,58013.04,0.0583,,
2022-10-28,xx000661_convert,196.62,197.95,173.64,174.75,-0.1084,keep,296,936540.9199999999,988266.9199999999,83107,51726.0,0.0523,,
2022-11-04,xx000661_convert,171.85,177.82,158.02,174.69,-0.0003,keep,296,936540.9199999999,988249.1599999999,19944,51708.24,0.0523,,
2022-11-11,xx000661_convert,174.0,178.0,168.7,170.0,-0.0268,keep,296,936540.9199999999,986860.9199999999,73253,50320.0,0.051,,
2022-11-18,xx000661_convert,168.77,184.75,166.0,176.53,0.0384,keep,296,936540.9199999999,988793.7999999999,73798,52252.88,0.0528,,
2022-11-25,xx000661_convert,174.22,175.0,162.97,163.94,-0.0713,keep,296,936540.9199999999,985067.1599999999,76254,48526.24,0.0493,,
2022-12-02,xx000661_convert,161.0,179.97,160.18,175.89,0.0729,keep,296,936540.9199999999,988604.3599999999,10698,52063.44,0.0527,,
2022-12-09,xx000661_convert,177.8,186.21,175.66,178.27,0.0135,keep,296,936540.9199999999,989308.84,84182,52767.92,0.0533,,
2022-12-16,xx000661_convert,178.27,180.3,171.4,173.1,-0.029,keep,296,936540.9199999999,987778.5199999999,41187,51237.6,0.0519,,
2022-12-23,xx000661_convert,173.7,173.7,165.0,170.37,-0.0158,keep,296,936540.9199999999,986970.44,36099,50429.52,0.0511,,
2022-12-30,xx000661_convert,170.37,172.1,165.52,166.45,-0.023,keep,296,936540.9199999999,985810.1199999999,77029,49269.2,0.05,,
2023-01-06,xx000661_convert,167.04,194.49,167.04,190.63,0.1453,keep,296,936540.9199999999,992967.3999999999,77088,56426.48,0.0568,,
2023-01-13,xx000661_convert,190.62,204.49,189.4,202.1,0.0602,keep,296,936540.9199999999,996362.5199999999,68753,59821.6,0.06,,
2023-01-20,xx000661_convert,202.09,219.42,202.09,208.6,0.0322,keep,296,936540.9199999999,998286.5199999999,70202,61745.6,0.0619,,
2023-02-03,xx000661_convert,211.0,214.6,197.05,199.45,-0.0439,keep,296,936540.9199999999,995578.1199999999,78074,59037.2,0.0593,,
2023-02-10,xx000661_convert,197.49,207.92,197.49,201.28,0.0092,keep,296,936540.9199999999,996119.7999999999,57075,59578.88,0.0598,,
2023-02-17,xx000661_convert,200.0,209.58,195.4,197.28,-0.0199,keep,296,936540.9199999999,994935.7999999999,11892,58394.88,0.0587,,
2023-02-24,xx000661_convert,197.01,206.88,193.79,195.12,-0.0109,keep,296,936540.9199999999,994296.44,16743,57755.52,0.0581,,
2023-03-03,xx000661_convert,194.25,199.3,191.6,193.31,-0.0093,keep,296,936540.9199999999,993760.6799999999,39752,57219.76,0.0576,,
2023-03-10,xx000661_convert,193.99,196.21,187.16,191.75,-0.0081,keep,296,936540.9199999999,993298.9199999999,36788,56758.0,0.0571,,
2023-03-17,xx000661_convert,191.3,194.0,166.32,166.33,-0.1326,keep,296,936540.9199999999,985774.6,98731,49233.68,0.0499,,
2023-03-24,xx000661_convert,163.0,171.98,157.15,167.37,0.0063,keep,296,936540.9199999999,986082.44,73710,49541.52,0.0502,,
2023-03-31,xx000661_convert,166.6,170.35,162.81,163.3,-0.0243,keep,296,936540.9199999999,984877.72,17659,48336.8,0.0491,,
2023-04-07,xx000661_convert,163.3,171.0,160.79,169.75,0.0395,keep,296,936540.9199999999,986786.9199999999,43365,50246.0,0.0509,,
2023-04-14,xx000661_convert,170.1,172.97,162.58,166.8,-0.0174,keep,296,936540.9199999999,985913.72,99839,49372.8,0.0501,,
2023-04-21,xx000661_convert,165.97,178.28,159.04,163.53,-0.0196,keep,296,936540.9199999999,984945.7999999999,51067,48404.88,0.0491,,
2023-04-28,xx000661_convert,164.8,166.98,158.49,162.91,0.0023,keep,297,936540.9199999999,984925.19,66321,48384.27,0.0491,,
2023-05-05,xx000661_convert,162.89,167.33,162.04,164.78,0.0115,keep,297,936540.9199999999,985480.58,58958,48939.66,0.0497,,
2023-05-12,xx000661_convert,164.78,165.39,157.83,163.09,-0.0103,keep,297,936540.9199999999,984978.6499999999,38804,48437.73,0.0492,,
2023-05-19,xx000661_convert,162.8,175.8,162.16,170.6,0.046,keep,297,936540.9199999999,987209.1199999999,69449,50668.2,0.0513,,
2023-05-26,xx000661_convert,171.33,173.68,165.5,165.88,-0.0277,keep,297,936540.9199999999,985807.2799999999,18942,49266.36,0.05,,
2023-06-02,xx000661_convert,165.88,168.35,157.7,160.8,-0.0306,keep,297,936540.9199999999,984298.5199999999,24847,47757.6,0.0485,,
2023-06-09,xx000661_convert,160.99,161.5,136.38,137.04,-0.1478,,297,936540.9199999999,977241.7999999999,82551,40700.88,0.0416,,
