date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-11-18,xxx80_convert,90.16,92.62,83.51,84.92,-0.0672,keep,0,1000000,1000000.0,17062,0.0,0.0
2022-11-25,xxx80_convert,84.26,84.8,76.05,80.08,-0.057,keep,0,1000000,1000000.0,20237,0.0,0.0
2022-12-02,xxx80_convert,79.93,82.92,74.52,74.66,-0.0678,keep,0,1000000,1000000.0,88530,0.0,0.0
2022-12-09,xxx80_convert,74.01,75.86,71.01,73.57,-0.0147,keep,0,1000000,1000000.0,80811,0.0,0.0
2022-12-16,xxx80_convert,73.14,77.81,68.45,69.26,-0.0586,keep,0,1000000,1000000.0,17316,0.0,0.0
2022-12-23,xxx80_convert,69.06,70.19,66.39,69.03,-0.0034,keep,0,1000000,1000000.0,98976,0.0,0.0
2022-12-30,xxx80_convert,68.96,71.26,67.29,71.22,0.0319,keep,0,1000000,1000000.0,60777,0.0,0.0
2023-01-06,xxx80_convert,73.69,78.48,73.38,76.48,0.0739,keep,0,1000000,1000000.0,17812,0.0,0.0
2023-01-13,xxx80_convert,77.0,80.3,76.5,79.48,0.0392,keep,0,1000000,1000000.0,53651,0.0,0.0
2023-01-20,xxx80_convert,80.14,80.75,75.9,79.09,-0.0049,keep,0,1000000,1000000.0,16359,0.0,0.0
2023-01-27,xxx80_convert,77.83,82.53,76.66,81.83,0.0346,keep,0,1000000,1000000.0,99270,0.0,0.0
2023-02-03,xxx80_convert,80.87,88.63,79.54,85.52,0.0449,keep,0,1000000,1000000.0,23059,0.0,0.0
2023-02-10,xxx80_convert,83.33,83.8,78.1,80.8,-0.0553,keep,0,1000000,1000000.0,90709,0.0,0.0
2023-02-17,xxx80_convert,80.65,80.71,73.59,74.66,-0.076,keep,0,1000000,1000000.0,78871,0.0,0.0
2023-02-24,xxx80_convert,73.71,76.28,72.98,73.55,-0.0148,keep,0,1000000,1000000.0,25577,0.0,0.0
2023-03-03,xxx80_convert,74.32,76.32,72.6,76.29,0.0373,keep,0,1000000,1000000.0,58737,0.0,0.0
2023-03-10,xxx80_convert,76.94,79.27,73.1,73.43,-0.0375,keep,0,1000000,1000000.0,38729,0.0,0.0
2023-03-17,xxx80_convert,72.62,75.07,71.09,72.99,-0.006,keep,0,1000000,1000000.0,21379,0.0,0.0
2023-03-24,xxx80_convert,73.0,77.12,71.53,73.88,0.0122,keep,0,1000000,1000000.0,64124,0.0,0.0
2023-03-31,xxx80_convert,74.82,76.03,71.86,75.94,0.0278,keep,0,1000000,1000000.0,56932,0.0,0.0
2023-04-06,xxx80_convert,75.63,75.92,72.28,74.96,-0.013,keep,0,1000000,1000000.0,84056,0.0,0.0
2023-04-14,xxx80_convert,74.46,76.74,73.21,76.53,0.021,keep,0,1000000,1000000.0,91430,0.0,0.0
2023-04-21,xxx80_convert,76.84,77.95,72.92,74.18,-0.0307,keep,0,1000000,1000000.0,61425,0.0,0.0
2023-04-28,xxx80_convert,74.41,76.05,71.03,76.0,0.0246,keep,0,1000000,1000000.0,98897,0.0,0.0
2023-05-05,xxx80_convert,76.03,76.5,71.35,74.97,-0.0136,keep,0,1000000,1000000.0,72094,0.0,0.0
2023-05-12,xxx80_convert,75.71,76.38,61.31,61.69,-0.1772,keep,0,1000000,1000000.0,82177,0.0,0.0
2023-05-19,xxx80_convert,61.75,62.73,60.4,60.92,-0.0124,keep,0,1000000,1000000.0,83690,0.0,0.0
2023-05-26,xxx80_convert,60.95,63.3,58.95,60.22,-0.0115,keep,0,1000000,1000000.0,17885,0.0,0.0
2023-06-02,xxx80_convert,61.04,64.4,59.55,63.96,0.062,keep,0,1000000,1000000.0,97792,0.0,0.0
2023-06-09,xxx80_convert,64.07,65.32,62.43,63.49,-0.0074,keep,0,1000000,1000000.0,39531,0.0,0.0
2023-06-16,xxx80_convert,63.6,67.15,62.63,66.43,0.0463,keep,0,1000000,1000000.0,49163,0.0,0.0
2023-06-23,xxx80_convert,67.13,69.2,65.85,66.94,0.0076,keep,0,1000000,1000000.0,88332,0.0,0.0
2023-06-30,xxx80_convert,66.87,67.58,65.62,66.73,-0.0032,keep,0,1000000,1000000.0,50464,0.0,0.0
2023-07-07,xxx80_convert,67.12,68.9,65.63,66.79,0.0008,keep,0,1000000,1000000.0,94902,0.0,0.0
2023-07-14,xxx80_convert,66.8,72.98,66.69,72.1,0.0795,keep,0,1000000,1000000.0,49164,0.0,0.0
2023-07-21,xxx80_convert,72.52,75.04,71.83,72.99,0.0124,keep,0,1000000,1000000.0,66638,0.0,0.0
2023-07-28,xxx80_convert,73.04,75.06,71.81,73.98,0.0135,keep,0,1000000,1000000.0,85770,0.0,0.0
2023-08-04,xxx80_convert,74.9,76.54,62.66,62.75,-0.1517,keep,0,1000000,1000000.0,50484,0.0,0.0
2023-08-11,xxx80_convert,63.02,64.75,61.47,61.54,-0.0193,keep,0,1000000,1000000.0,97178,0.0,0.0
2023-08-18,xxx80_convert,62.15,63.44,57.29,59.42,-0.0345,keep,0,1000000,1000000.0,13277,0.0,0.0
2023-08-25,xxx80_convert,59.46,62.37,58.75,61.19,0.0298,keep,0,1000000,1000000.0,66230,0.0,0.0
2023-09-01,xxx80_convert,61.59,63.65,61.03,63.57,0.039,keep,0,1000000,1000000.0,34593,0.0,0.0
2023-09-08,xxx80_convert,63.38,64.18,60.31,60.98,-0.0407,keep,0,1000000,1000000.0,76213,0.0,0.0
2023-09-15,xxx80_convert,61.73,65.73,61.27,64.21,0.053,keep,0,1000000,1000000.0,69342,0.0,0.0
2023-09-22,xxx80_convert,63.35,63.52,57.84,57.88,-0.0986,keep,0,1000000,1000000.0,88596,0.0,0.0
2023-09-29,xxx80_convert,57.54,59.57,56.53,58.46,0.0099,keep,0,1000000,1000000.0,25461,0.0,0.0
2023-10-06,xxx80_convert,58.62,59.64,55.86,57.77,-0.0118,keep,0,1000000,1000000.0,93776,0.0,0.0
2023-10-13,xxx80_convert,57.0,58.89,55.53,55.75,-0.0348,keep,0,1000000,1000000.0,94045,0.0,0.0
2023-10-20,xxx80_convert,56.11,57.59,53.34,53.39,-0.0423,keep,0,1000000,1000000.0,57957,0.0,0.0
2023-10-27,xxx80_convert,52.92,54.61,50.25,50.39,-0.0563,keep,0,1000000,1000000.0,36290,0.0,0.0
2023-11-03,xxx80_convert,50.95,56.27,50.575,56.1,0.1133,keep,0,1000000,1000000.0,17701,0.0,0.0
2023-11-10,xxx80_convert,56.65,56.72,53.55,54.77,-0.0237,keep,0,1000000,1000000.0,73745,0.0,0.0
2023-11-17,xxx80_convert,54.44,58.555,53.98,56.54,0.0324,keep,0,1000000,1000000.0,47492,0.0,0.0
2023-11-24,xxx80_convert,56.54,57.235,55.275,55.76,-0.0137,keep,0,1000000,1000000.0,69680,0.0,0.0
2023-12-01,xxx80_convert,56.0,60.2,55.71,59.65,0.0697,keep,0,1000000,1000000.0,82784,0.0,0.0
2023-12-08,xxx80_convert,59.43,60.46,57.32,58.94,-0.0117,keep,0,1000000,1000000.0,10286,0.0,0.0
2023-12-15,xxx80_convert,59.1,64.13,58.135,61.26,0.0394,keep,0,1000000,1000000.0,14605,0.0,0.0
2023-12-20,xxx80_convert,61.42,63.965,60.855,61.74,0.0078,,0,1000000,1000000.0,71798,0.0,0.0
