date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-07-08,xxx69_convert,75.06,77.52,73.6,76.73,-0.0003,keep,0,1000000,1000000.0,19406,0.0,0.0
2022-07-15,xxx69_convert,75.86,78.77,72.05,78.05,0.0172,keep,0,1000000,1000000.0,73804,0.0,0.0
2022-07-22,xxx69_convert,79.5,83.53,78.42,82.43,0.0562,keep,0,1000000,1000000.0,32728,0.0,0.0
2022-07-29,xxx69_convert,82.89,84.63,80.63,84.3,0.0228,keep,0,1000000,1000000.0,12732,0.0,0.0
2022-08-05,xxx69_convert,83.66,86.71,82.96,86.13,0.0216,keep,0,1000000,1000000.0,59573,0.0,0.0
2022-08-12,xxx69_convert,86.76,91.75,85.87,91.66,0.0641,keep,0,1000000,1000000.0,19294,0.0,0.0
2022-08-19,xxx69_convert,90.65,92.29,89.66,90.01,-0.018,keep,0,1000000,1000000.0,23201,0.0,0.0
2022-08-26,xxx69_convert,88.43,90.49,86.72,86.81,-0.0355,keep,0,1000000,1000000.0,63323,0.0,0.0
2022-09-02,xxx69_convert,86.14,89.03,83.39,86.4,-0.0047,keep,0,1000000,1000000.0,91843,0.0,0.0
2022-09-09,xxx69_convert,86.75,89.82,83.16,89.46,0.0354,keep,0,1000000,1000000.0,28879,0.0,0.0
2022-09-16,xxx69_convert,90.0,91.04,85.58,87.43,-0.0227,keep,0,1000000,1000000.0,51688,0.0,0.0
2022-09-23,xxx69_convert,86.12,89.15,80.22,81.51,-0.0676,keep,0,1000000,1000000.0,60615,0.0,0.0
2022-09-30,xxx69_convert,80.92,81.89,78.35,79.01,-0.0307,keep,0,1000000,1000000.0,94697,0.0,0.0
2022-10-07,xxx69_convert,80.05,84.74,78.32,78.93,-0.001,keep,0,1000000,1000000.0,52731,0.0,0.0
2022-10-14,xxx69_convert,79.44,79.72,74.67,75.3,-0.0461,keep,0,1000000,1000000.0,83595,0.0,0.0
2022-10-21,xxx69_convert,76.81,80.59,76.14,79.22,0.052,keep,0,1000000,1000000.0,31892,0.0,0.0
2022-10-28,xxx69_convert,79.53,82.48,78.57,82.22,0.038,keep,0,1000000,1000000.0,86293,0.0,0.0
2022-11-04,xxx69_convert,81.77,86.72,81.7,84.85,0.032,keep,0,1000000,1000000.0,87358,0.0,0.0
2022-11-11,xxx69_convert,85.52,91.69,83.19,90.78,0.0698,keep,0,1000000,1000000.0,42112,0.0,0.0
2022-11-18,xxx69_convert,90.27,91.86,87.51,89.2,-0.0174,keep,0,1000000,1000000.0,80948,0.0,0.0
2022-11-25,xxx69_convert,89.06,91.08,88.57,90.91,0.0192,keep,0,1000000,1000000.0,78572,0.0,0.0
2022-12-02,xxx69_convert,90.2,93.49,89.13,92.1,0.013,keep,0,1000000,1000000.0,47524,0.0,0.0
2022-12-09,xxx69_convert,91.48,91.72,86.41,89.47,-0.0285,keep,0,1000000,1000000.0,55781,0.0,0.0
2022-12-16,xxx69_convert,89.01,95.16,85.83,86.86,-0.0292,keep,0,1000000,1000000.0,50296,0.0,0.0
2022-12-23,xxx69_convert,86.74,87.82,84.77,86.11,-0.0087,keep,0,1000000,1000000.0,79101,0.0,0.0
2022-12-30,xxx69_convert,86.36,86.36,84.06,85.02,-0.0128,keep,0,1000000,1000000.0,89438,0.0,0.0
2023-01-06,xxx69_convert,85.64,87.96,84.83,87.56,0.0298,keep,0,1000000,1000000.0,68250,0.0,0.0
2023-01-13,xxx69_convert,88.25,91.98,86.84,91.66,0.0468,keep,0,1000000,1000000.0,43993,0.0,0.0
2023-01-20,xxx69_convert,95.9,99.1,92.94,96.24,0.0498,keep,0,1000000,1000000.0,98902,0.0,0.0
2023-01-27,xxx69_convert,95.87,97.43,89.14,96.86,0.0064,keep,0,1000000,1000000.0,65603,0.0,0.0
2023-02-03,xxx69_convert,95.03,100.27,94.92,99.43,0.0265,keep,0,1000000,1000000.0,86646,0.0,0.0
2023-02-10,xxx69_convert,98.45,99.94,97.56,98.44,-0.0099,keep,0,1000000,1000000.0,39204,0.0,0.0
2023-02-17,xxx69_convert,98.46,100.99,98.16,99.51,0.011,keep,0,1000000,1000000.0,46115,0.0,0.0
2023-02-24,xxx69_convert,98.46,99.0,96.61,97.7,-0.0182,keep,0,1000000,1000000.0,72844,0.0,0.0
2023-03-03,xxx69_convert,98.41,98.48,94.48,98.33,0.0065,keep,0,1000000,1000000.0,37000,0.0,0.0
2023-03-10,xxx69_convert,98.44,99.2,89.23,90.05,-0.0843,keep,0,1000000,1000000.0,70333,0.0,0.0
2023-03-17,xxx69_convert,88.54,92.41,83.28,84.18,-0.0652,keep,0,1000000,1000000.0,66965,0.0,0.0
2023-03-24,xxx69_convert,84.6,90.08,81.72,83.95,-0.0027,keep,0,1000000,1000000.0,29033,0.0,0.0
2023-03-31,xxx69_convert,86.06,87.87,83.93,87.8,0.0458,keep,0,1000000,1000000.0,67398,0.0,0.0
2023-04-06,xxx69_convert,87.95,88.32,83.2,84.19,-0.0411,keep,0,1000000,1000000.0,18079,0.0,0.0
2023-04-14,xxx69_convert,83.95,87.4,83.43,86.71,0.03,keep,0,1000000,1000000.0,95489,0.0,0.0
2023-04-21,xxx69_convert,86.66,91.82,86.27,91.12,0.0509,keep,0,1000000,1000000.0,78872,0.0,0.0
2023-04-28,xxx69_convert,91.23,91.48,87.89,89.97,-0.0126,keep,0,1000000,1000000.0,80505,0.0,0.0
2023-05-05,xxx69_convert,90.19,90.52,81.61,84.88,-0.0566,keep,0,1000000,1000000.0,15977,0.0,0.0
2023-05-12,xxx69_convert,85.48,85.57,81.62,82.39,-0.0293,keep,0,1000000,1000000.0,11345,0.0,0.0
2023-05-19,xxx69_convert,82.67,84.55,81.81,82.24,-0.0018,keep,0,1000000,1000000.0,35162,0.0,0.0
2023-05-26,xxx69_convert,82.25,84.64,80.74,83.9,0.0201,keep,0,1000000,1000000.0,60601,0.0,0.0
2023-06-02,xxx69_convert,84.16,84.68,81.13,84.35,0.0054,keep,0,1000000,1000000.0,60660,0.0,0.0
2023-06-09,xxx69_convert,84.4,87.01,83.22,86.21,0.0221,keep,0,1000000,1000000.0,55015,0.0,0.0
2023-06-16,xxx69_convert,86.2,89.65,86.01,88.09,0.0218,keep,0,1000000,1000000.0,55081,0.0,0.0
2023-06-23,xxx69_convert,87.1,87.28,82.6,83.58,-0.0512,keep,0,1000000,1000000.0,95360,0.0,0.0
2023-06-30,xxx69_convert,83.56,86.49,83.25,85.4,0.0218,keep,0,1000000,1000000.0,77372,0.0,0.0
2023-07-07,xxx69_convert,86.34,87.66,82.9,83.36,-0.0239,keep,0,1000000,1000000.0,23091,0.0,0.0
2023-07-14,xxx69_convert,83.42,87.71,83.18,85.78,0.029,keep,0,1000000,1000000.0,79859,0.0,0.0
2023-07-21,xxx69_convert,85.68,94.4,85.68,94.01,0.096,keep,0,1000000,1000000.0,12081,0.0,0.0
2023-07-28,xxx69_convert,94.01,95.57,91.09,91.57,-0.0258,keep,0,1000000,1000000.0,81194,0.0,0.0
2023-08-04,xxx69_convert,91.9,92.2,88.51,88.79,-0.0303,keep,0,1000000,1000000.0,64243,0.0,0.0
2023-08-11,xxx69_convert,89.45,89.71,86.26,87.7,-0.0122,keep,0,1000000,1000000.0,65194,0.0,0.0
2023-08-18,xxx69_convert,86.96,87.4,84.71,84.89,-0.032,keep,0,1000000,1000000.0,26534,0.0,0.0
2023-08-25,xxx69_convert,85.02,85.31,82.74,83.22,-0.0197,keep,0,1000000,1000000.0,85910,0.0,0.0
2023-09-01,xxx69_convert,83.8,86.45,83.77,85.75,0.0303,keep,0,1000000,1000000.0,13624,0.0,0.0
2023-09-08,xxx69_convert,85.84,86.27,83.35,84.92,-0.0096,keep,0,1000000,1000000.0,50998,0.0,0.0
2023-09-15,xxx69_convert,85.38,89.11,83.23,88.41,0.0412,keep,0,1000000,1000000.0,50693,0.0,0.0
2023-09-22,xxx69_convert,88.57,89.47,83.01,83.29,-0.0579,keep,0,1000000,1000000.0,24270,0.0,0.0
2023-09-29,xxx69_convert,82.63,83.28,81.03,81.67,-0.0194,keep,0,1000000,1000000.0,35649,0.0,0.0
2023-10-06,xxx69_convert,81.1,81.47,77.61,80.33,-0.0163,keep,0,1000000,1000000.0,52137,0.0,0.0
2023-10-13,xxx69_convert,79.6,81.11,77.29,77.79,-0.0316,keep,0,1000000,1000000.0,32233,0.0,0.0
2023-10-20,xxx69_convert,78.79,80.63,72.35,73.13,-0.0599,keep,0,1000000,1000000.0,16745,0.0,0.0
2023-10-27,xxx69_convert,72.73,72.87,70.19,70.4,-0.0374,keep,0,1000000,1000000.0,97776,0.0,0.0
2023-11-03,xxx69_convert,70.05,76.68,69.42,76.26,0.0833,keep,0,1000000,1000000.0,37135,0.0,0.0
2023-11-10,xxx69_convert,76.68,76.76,73.96,75.33,-0.0122,keep,0,1000000,1000000.0,89595,0.0,0.0
2023-11-17,xxx69_convert,74.75,80.445,74.55,80.28,0.0658,keep,0,1000000,1000000.0,59278,0.0,0.0
2023-11-24,xxx69_convert,80.03,80.199,78.045,78.65,-0.0202,keep,0,1000000,1000000.0,34569,0.0,0.0
2023-12-01,xxx69_convert,78.27,80.98,76.33,80.89,0.0285,keep,0,1000000,1000000.0,95732,0.0,0.0
2023-12-08,xxx69_convert,80.15,82.655,79.325,82.28,0.0172,keep,0,1000000,1000000.0,35537,0.0,0.0
2023-12-15,xxx69_convert,82.37,92.0,81.96,91.58,0.1131,keep,0,1000000,1000000.0,85807,0.0,0.0
2023-12-20,xxx69_convert,91.66,92.36,90.61,91.14,-0.0048,,0,1000000,1000000.0,99676,0.0,0.0
